title,authors,year,venue,ee,url,matched categories,match counts
Learning Tethered Perching for Aerial Robots.,Fabian Hauf; Basaran Bahadir Kocer; Alan Slatter; Hai-Nguyen Nguyen; Oscar Pang; Ronald Clark; Edward Johns; Mirko Kovac,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161135,https://dblp.org/db/conf/icra/icra2023.html#HaufKSNPCJK23,ROBOT,1
LTSR: Long-term Semantic Relocalization based on HD Map for Autonomous Vehicles.,Huayou Wang; Changliang Xue; Yu Tang; Wanlong Li; Feng Wen; Hongbo Zhang 0004,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811855,https://dblp.org/db/conf/icra/icra2022.html#WangXTLWZ22,ROBOT,1
Kinesthetic-based In-Hand Object Recognition with an Underactuated Robotic Hand.,Julius Arolovitch; Osher Azulay; Avishai Sintov,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611291,https://dblp.org/db/conf/icra/icra2024.html#ArolovitchAS24,ROBOT,1
MMIC-I: A Robotic Platform for Assembly Integration and Internal Locomotion through Mechanical Meta-Material Structures.,Olivia Formoso; Greenfield Trinh; Damiana Catanoso; In-Won Park; Christine Gregg; Kenneth C. Cheung,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161263,https://dblp.org/db/conf/icra/icra2023.html#FormosoTCPGC23,ROBOT,1
Toward Mass Customization of a Robot's Morphology Design for Improving Area Coverage.,M. A. Viraj J. Muthugala; S. M. Bhagya P. Samarakoon; Raihan Enjikalayil Abdulkader; Mohan Rajesh Elara,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610203,https://dblp.org/db/conf/icra/icra2024.html#MuthugalaSAE24,ROBOT,1
Configuration Control for Physical Coupling of Heterogeneous Robot Swarms.,Sha Yi; Fatma Zeynep Temel; Katia P. Sycara,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812115,https://dblp.org/db/conf/icra/icra2022.html#YiTS22,ROBOT,1
Stranger Danger! Identifying and Avoiding Unpredictable Pedestrians in RL-based Social Robot Navigation.,Sara Pohland; Alvin Tan; Prabal Dutta; Claire J. Tomlin,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610413,https://dblp.org/db/conf/icra/icra2024.html#PohlandTDT24,ROBOT,2
Optimizing Multi-Robot Placements for Wire Arc Additive Manufacturing.,Prahar M. Bhatt; Andrzej Nycz; Satyandra K. Gupta,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812318,https://dblp.org/db/conf/icra/icra2022.html#BhattNG22,ROBOT,1
A Connectivity-Prediction Algorithm and its Application in Active Cooperative Localization for Multi-Robot Systems.,Liang Zhang; Zexu Zhang; Roland Siegwart; Jen Jen Chung,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197083,https://dblp.org/db/conf/icra/icra2020.html#ZhangZSC20,ROBOT,1
Grasp Detection for Robot to Human Handovers Using Capacitive Sensors.,Ilshat Mamaev; David Kretsch; Hosam Alagi; Bj,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560970,https://dblp.org/db/conf/icra/icra2021.html#MamaevKAH21,ROBOT,1
"A Dynamical System Approach for Adaptive Grasping, Navigation and Co-Manipulation with Humanoid Robots.",Nadia Figueroa; Salman Faraji; Mikhail Koptev; Aude Billard,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197038,https://dblp.org/db/conf/icra/icra2020.html#FigueroaFKB20,ROBOT,2
Collaborative Robot-Assisted Endovascular Catheterization with Generative Adversarial Imitation Learning.,Wenqiang Chi; Giulio Dagnino; Trevor M. Y. Kwok; Anh Nguyen 0003; Dennis Kundrat; Mohamed E. M. K. Abdelaziz; Celia V. Riga; Colin D. Bicknell; Guang-Zhong Yang,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196912,https://dblp.org/db/conf/icra/icra2020.html#ChiDKNKARBY20,"PRIVACY_AND_SECURITY, ROBOT",2
VINSEval: Evaluation Framework for Unified Testing of Consistency and Robustness of Visual-Inertial Navigation System Algorithms.,Alessandro Fornasier; Martin Scheiber; Alexander Hardt-Stremayr; Roland Jung; Stephan Weiss 0002,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561382,https://dblp.org/db/conf/icra/icra2021.html#FornasierSHJ021,VISUAL,1
Visual Noun Modifiers: The Problem of Binding Visual and Linguistic Cues.,Mohamadreza Faridghasemnia; Jennifer Renoux; Alessandro Saffiotti,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611332,https://dblp.org/db/conf/icra/icra2024.html#FaridghasemniaR24,VISUAL,1
Precise Multi-Modal In-Hand Pose Estimation using Low-Precision Sensors for Robotic Assembly.,Felix von Drigalski; Kennosuke Hayashi; Yifei Huang 0002; Ryo Yonetani; Masashi Hamaya; Kazutoshi Tanaka; Yoshihisa Ijiri,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561222,https://dblp.org/db/conf/icra/icra2021.html#DrigalskiHHYHTI21,ROBOT,1
Push and Drag: An Active Obstacle Separation Method for Fruit Harvesting Robots.,Ya Xiong; Yuanyue Ge; P,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197469,https://dblp.org/db/conf/icra/icra2020.html#XiongGF20,ROBOT,1
Generalized Partially Destructive Disassembly Planning for Robotic Disassembly.,Malte Hansjosten; Jan Baumg; J,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610546,https://dblp.org/db/conf/icra/icra2024.html#HansjostenBF24,ROBOT,1
A Multi-VTOL Modular Aspect Ratio Reconfigurable Aerial Robot.,Stephen J. Carlson; Prateek Arora; Christos Papachristos,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811542,https://dblp.org/db/conf/icra/icra2022.html#CarlsonAP22,ROBOT,1
Causal Inference for De-biasing Motion Estimation from Robotic Observational Data.,Junhong Xu; Kai Yin; Jason M. Gregory; Lantao Liu,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160311,https://dblp.org/db/conf/icra/icra2023.html#XuYGL23,ROBOT,1
Online Calibration of a Single-Track Ground Vehicle Dynamics Model by Tight Fusion with Visual-Inertial Odometry.,Haolong Li; Joerg Stueckler,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610157,https://dblp.org/db/conf/icra/icra2024.html#LiS24,VISUAL,1
How to Prompt Your Robot: A PromptBook for Manipulation Skills with Code as Policies.,Montserrat Gonzalez Arenas; Ted Xiao; Sumeet Singh; Vidhi Jain; Allen Z. Ren; Quan Vuong; Jake Varley; Alexander Herzog; Isabel Leal; Sean Kirmani; Mario Prats; Dorsa Sadigh; Vikas Sindhwani; Kanishka Rao; Jacky Liang; Andy Zeng 0001,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610784,https://dblp.org/db/conf/icra/icra2024.html#ArenasXSJRVVHLK24,ROBOT,1
Subgoal Diffuser: Coarse-to-fine Subgoal Generation to Guide Model Predictive Control for Robot Manipulation.,Zixuan Huang; Yating Lin; Fan Yang; Dmitry Berenson,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610189,https://dblp.org/db/conf/icra/icra2024.html#HuangLYB24,ROBOT,1
A Mathematical Framework for IMU Error Propagation with Applications to Preintegration.,Axel Barrau; Silv,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197492,https://dblp.org/db/conf/icra/icra2020.html#BarrauB20,RISKY_KEYWORDS,1
On-device Self-supervised Learning of Visual Perception Tasks aboard Hardware-limited Nano-quadrotors.,Elia Cereda; Manuele Rusci; Alessandro Giusti; Daniele Palossi,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610317,https://dblp.org/db/conf/icra/icra2024.html#CeredaRGP24,VISUAL,1
A Probabilistic Framework for Visual Localization in Ambiguous Scenes.,Fereidoon Zangeneh; Leonard Bruns; Amit Dekel; Alessandro Pieropan; Patric Jensfelt,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160466,https://dblp.org/db/conf/icra/icra2023.html#ZangenehBDPJ23,VISUAL,1
A Phase-Change Emulsion Jamming Gripper for Manipulation of Micro-Scale Textured Surfaces.,Alex Keller; Tianqi Yue; Qiukai Qi; Andrew T. Conn; Jonathan Rossiter,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611273,https://dblp.org/db/conf/icra/icra2024.html#KellerYQCR24,PRIVACY_AND_SECURITY,1
Automated Eye-in-Hand Robot-3D Scanner Calibration for Low Stitching Errors.,Harikrishnan Madhusudanan; Xingjian Liu; Wenyuan Chen; Dahai Li; Linghao Du; Jianfeng Li; Ji Ge; Yu Sun 0001,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196748,https://dblp.org/db/conf/icra/icra2020.html#MadhusudananLCL20,ROBOT,1
A Hybrid Quadratic Programming Framework for Real-Time Embedded Safety-Critical Control.,Ryan M. Bena; Sushmit Hossain; Buyun Chen; Wei Wu; Quan Nguyen 0004,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161020,https://dblp.org/db/conf/icra/icra2023.html#BenaHCWN23,PRIVACY_AND_SECURITY,1
PhaRaO: Direct Radar Odometry using Phase Correlation.,Yeong Sang Park; Young-Sik Shin; Ayoung Kim,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197231,https://dblp.org/db/conf/icra/icra2020.html#ParkSK20,RADAR,1
Direct Sparse Stereo Visual-Inertial Global Odometry.,Ziqiang Wang; Mei Li; Dingkun Zhou; Ziqiang Zheng,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561410,https://dblp.org/db/conf/icra/icra2021.html#WangLZZ21,VISUAL,1
SenSnake: A snake robot with contact force sensing for studying locomotion in complex 3-D terrain.,Divya Ramesh; Qiyuan Fu; Chen Li 0017,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812159,https://dblp.org/db/conf/icra/icra2022.html#RameshFL22,ROBOT,1
AdvGPS: Adversarial GPS for Multi-Agent Perception Attack.,Jinlong Li; Baolu Li; Xinyu Liu 0009; Jianwu Fang; Felix Juefei-Xu; Qing Guo 0005; Hongkai Yu,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610012,https://dblp.org/db/conf/icra/icra2024.html#LiLLFJ0Y24,PRIVACY_AND_SECURITY,2
Data-driven Holistic Framework for Automated Laparoscope Optimal View Control with Learning-based Depth Perception.,Bin Li 0082; Bo Lu 0001; Yiang Lu; Qi Dou 0001; Yun-Hui Liu 0001,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9562083,https://dblp.org/db/conf/icra/icra2021.html#LiLLDL21,VISUAL,1
Motion Primitives-based Path Planning for Fast and Agile Exploration using Aerial Robots.,Mihir Dharmadhikari; Tung Dang; Lukas Solanka; Johannes Loje; Huan Nguyen 0003; Nikhil Khedekar; Kostas Alexis,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196964,https://dblp.org/db/conf/icra/icra2020.html#DharmadhikariDS20,ROBOT,1
An Autonomous Intercept Drone with Image-based Visual Servo.,Kun Yang; Quan Quan,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197539,https://dblp.org/db/conf/icra/icra2020.html#YangQ20,"ROBOT, VISUAL",2
Efficient Visual-Inertial Navigation with Point-Plane Map.,Jiaxin Hu; Kefei Ren; Xiaoyu Xu; Lipu Zhou; Xiaoming Lang; Yinian Mao; Guoquan Huang 0003,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160393,https://dblp.org/db/conf/icra/icra2023.html#HuRXZLMH23,VISUAL,1
"Batteries, camera, action! Learning a semantic control space for expressive robot cinematography.",Rogerio Bonatti; Arthur Bucker; Sebastian A. Scherer; Mustafa Mukadam; Jessica K. Hodgins,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560745,https://dblp.org/db/conf/icra/icra2021.html#BonattiBSMH21,"ROBOT, VISUAL",2
NavRep: Unsupervised Representations for Reinforcement Learning of Robot Navigation in Dynamic Human Environments.,Daniel Dugas; Juan I. Nieto 0001; Roland Siegwart; Jen Jen Chung,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560951,https://dblp.org/db/conf/icra/icra2021.html#Dugas0SC21,ROBOT,2
Hierarchical Human-to-Robot Imitation Learning for Long-Horizon Tasks via Cross-Domain Skill Alignment.,Zhenyang Lin; Yurou Chen; Zhiyong Liu 0001,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610084,https://dblp.org/db/conf/icra/icra2024.html#LinC024,ROBOT,1
"Towards Standardized Disturbance Rejection Testing of Legged Robot Locomotion with Linear Impactor: A Preliminary Study, Observations, and Implications.",Bowen Weng; Guillermo A. Castillo; Yun-Seok Kang; Ayonga Hereid,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610064,https://dblp.org/db/conf/icra/icra2024.html#WengCKH24,ROBOT,1
A Learning-Based Framework for Safe Human-Robot Collaboration with Multiple Backup Control Barrier Functions.,Neil C. Janwani; Ersin Das; Thomas Touma; Skylar X. Wei; Tam; Joel W. Burdick,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611634,https://dblp.org/db/conf/icra/icra2024.html#JanwaniDTWMB24,ROBOT,1
Visual-Laser-Inertial SLAM Using a Compact 3D Scanner for Confined Space.,Daqian Cheng; Haowen Shi; Albert Xu; Michael Schwerin; Michelle Crivella; Lu Li; Howie Choset,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561860,https://dblp.org/db/conf/icra/icra2021.html#ChengSXSCLC21,VISUAL,1
CSM: Contact Sensitivity Maps for Benchmarking Robot Collision Handling Systems.,Robin Jeanne Kirschner; Jo; Nico Mansfeld; Saeed Abdolshah; Sami Haddadin,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561528,https://dblp.org/db/conf/icra/icra2021.html#KirschnerJMAH21,ROBOT,1
Tracking Snake-Like Robots in the Wild Using Only a Single Camera.,Jingpei Lu; Florian Richter 0002; Shan Lin; Michael C. Yip,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611438,https://dblp.org/db/conf/icra/icra2024.html#Lu0LY24,"ROBOT, VISUAL",2
CATs: Task Planning for Shared Control of Assistive Robots with Variable Autonomy.,Samuel Bustamante; Gabriel Quere; Daniel Leidner; J; Freek Stulp,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811360,https://dblp.org/db/conf/icra/icra2022.html#BustamanteQLVS22,ROBOT,2
Unsupervised Spike Depth Estimation via Cross-modality Cross-domain Knowledge Transfer.,Jiaming Liu 0003; Qizhe Zhang; Xiaoqi Li 0020; Jianing Li 0001; Guanqun Wang; Ming Lu; Tiejun Huang 0001; Shanghang Zhang,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610511,https://dblp.org/db/conf/icra/icra2024.html#LiuZLLWL0Z24,VISUAL,1
LLM-Assisted Multi-Teacher Continual Learning for Visual Question Answering in Robotic Surgery.,Kexin Chen 0003; Yuyang Du; Tao You; Mobarakol Islam; Ziyu Guo; Yueming Jin; Guangyong Chen; Pheng-Ann Heng,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610603,https://dblp.org/db/conf/icra/icra2024.html#0003DYIGJCH24,"ROBOT, VISUAL",2
ARChemist: Autonomous Robotic Chemistry System Architecture.,Hatem Fakhruldeen; Gabriella Pizzuto; Jakub Glowacki; Andrew Ian Cooper,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811996,https://dblp.org/db/conf/icra/icra2022.html#FakhruldeenPGC22,ROBOT,1
DexPilot: Vision-Based Teleoperation of Dexterous Robotic Hand-Arm System.,Ankur Handa; Karl Van Wyk; Wei Yang 0019; Jacky Liang; Yu-Wei Chao; Qian Wan; Stan Birchfield; Nathan D. Ratliff; Dieter Fox,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197124,https://dblp.org/db/conf/icra/icra2020.html#HandaWYLCWBRF20,"ROBOT, VISUAL",2
PATHoBot: A Robot for Glasshouse Crop Phenotyping and Intervention.,Claus Smitt; Michael Halstead; Tobias Zaenker; Maren Bennewitz; Chris McCool,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9562047,https://dblp.org/db/conf/icra/icra2021.html#SmittHZBM21,ROBOT,1
LET-3D-AP: Longitudinal Error Tolerant 3D Average Precision for Camera-Only 3D Detection.,Wei-Chih Hung; Vincent Casser; Henrik Kretzschmar; Jyh-Jing Hwang; Dragomir Anguelov,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10609986,https://dblp.org/db/conf/icra/icra2024.html#HungCKHA24,VISUAL,1
Towards Unified Interactive Visual Grounding in The Wild.,Jie Xu; Hanbo Zhang; Qingyi Si; Yifeng Li; Xuguang Lan; Tao Kong,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611354,https://dblp.org/db/conf/icra/icra2024.html#XuZSLLK24,VISUAL,1
Point Cloud-Based Control Barrier Function Regression for Safe and Efficient Vision-Based Control.,Massimiliano de Sa; Prasanth Kotaru; Koushil Sreenath,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610647,https://dblp.org/db/conf/icra/icra2024.html#SaKS24,VISUAL,1
Hybrid Volitional Control of a Robotic Transtibial Prosthesis using a Phase Variable Impedance Controller.,Ryan R. Posh; Jonathan A. Tittle; David J. Kelly; James P. Schmiedeler; Patrick M. Wensing,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610930,https://dblp.org/db/conf/icra/icra2024.html#PoshTKSW24,ROBOT,1
Social Navigation for Mobile Robots in the Emergency Department.,Angelique M. Taylor; Sachiko Matsumoto; Wesley Xiao; Laurel D. Riek,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561897,https://dblp.org/db/conf/icra/icra2021.html#TaylorMXR21,ROBOT,2
Locomotion Adaptation in Heavy Payload Transportation Tasks with the Quadruped Robot CENTAURO.,Xinyuan Zhao; Yangwei You; Arturo Laurenzi; Navvab Kashiri; Nikos G. Tsagarakis,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561720,https://dblp.org/db/conf/icra/icra2021.html#ZhaoYLKT21,ROBOT,1
Envibroscope: Real-Time Monitoring and Prediction of Environmental Motion for Enhancing Safety in Robot-Assisted Microsurgery.,Alireza Alikhani; Satoshi Inagaki; Shervin Dehghani; Mathias Maier; Nassir Navab; M. Ali Nasseri,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611207,https://dblp.org/db/conf/icra/icra2024.html#AlikhaniIDMNN24,"PRIVACY_AND_SECURITY, ROBOT",2
Development of Body Rotational Wheeled Robot and its Verification of Effectiveness.,Byeong-Seop Sim; Kun-Jung Kim; Kee-Ho Yu,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197047,https://dblp.org/db/conf/icra/icra2020.html#SimKY20,ROBOT,1
Beelines: Motion Prediction Metrics for Self-Driving Safety and Comfort.,Skanda Shridhar; Yuhang Ma; Tara Stentz; Zhengdi Shen; Galen Clark Haynes; Neil Traft,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560950,https://dblp.org/db/conf/icra/icra2021.html#ShridharMSSHT21,PRIVACY_AND_SECURITY,1
Dynamic Compensation in Throwing Motion with High-Speed Robot Hand-Arm.,Akira Takahashi; Masaki Sato; Akio Namiki,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560866,https://dblp.org/db/conf/icra/icra2021.html#TakahashiSN21,ROBOT,1
Do we need scan-matching in radar odometry?,Vladim; Emil Fritz; Martin Magnusson 0002,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610666,https://dblp.org/db/conf/icra/icra2024.html#KubelkaF024,RADAR,1
A Fault Tolerant Control Architecture Based on Fault Trees for an Underwater Robot Executing Transect Missions.,Adrien Hereau; Karen Godary-Dejean; J; Didier Crestani,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561735,https://dblp.org/db/conf/icra/icra2021.html#HereauGGC21,ROBOT,1
Vision-Based Robotic Pushing and Grasping for Stone Sample Collection under Computing Resource Constraints.,Raphael Grimm; Markus Grotz; Simon Ottenhaus; Tamim Asfour,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560889,https://dblp.org/db/conf/icra/icra2021.html#GrimmGOA21,"ROBOT, VISUAL",2
SpecTac: A Visual-Tactile Dual-Modality Sensor Using UV Illumination.,Qi Wang; Yipai Du; Michael Yu Wang,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812348,https://dblp.org/db/conf/icra/icra2022.html#WangDW22,VISUAL,1
Tactile Classification of Object Materials for Virtual Reality based Robot Teleoperation.,Bukeikhan Omarali; Francesca Palermo; Kaspar Althoefer; Maurizio Valle; Ildar Farkhatdinov,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811825,https://dblp.org/db/conf/icra/icra2022.html#OmaraliPAVF22,ROBOT,1
PyROBOCOP: Python-based Robotic Control & Optimization Package for Manipulation.,Arvind U. Raghunathan; Devesh K. Jha; Diego Romeres,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812069,https://dblp.org/db/conf/icra/icra2022.html#RaghunathanJR22,ROBOT,1
Multi-robot Human-in-the-loop Control under Spatiotemporal Specifications.,Yixiao Zhang; Victor Nan Fernandez-Ayala; Dimos V. Dimarogonas,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610123,https://dblp.org/db/conf/icra/icra2024.html#ZhangFD24,ROBOT,1
Mapless Navigation among Dynamics with Social-safety-awareness: a reinforcement learning approach from 2D laser scans.,Jun Jin 0001; Nhat M. Nguyen; Nazmus Sakib; Daniel Graves; Hengshuai Yao; Martin J,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197148,https://dblp.org/db/conf/icra/icra2020.html#JinNSGYJ20,PRIVACY_AND_SECURITY,1
GAM-Depth: Self-Supervised Indoor Depth Estimation Leveraging a Gradient-Aware Mask and Semantic Constraints.,Anqi Cheng; Zhiyuan Yang; Haiyue Zhu; Kezhi Mao,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610653,https://dblp.org/db/conf/icra/icra2024.html#ChengYZM24,VISUAL,1
Dynamic Occupancy Grids for Object Detection: A Radar-Centric Approach.,Max Peter Ronecker; Markus Schratter; Lukas Kuschnig; Daniel Watzenig,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610514,https://dblp.org/db/conf/icra/icra2024.html#RoneckerSKW24,RADAR,1
RoboAgent: Generalization and Efficiency in Robot Manipulation via Semantic Augmentations and Action Chunking.,Homanga Bharadhwaj; Jay Vakil; Mohit Sharma; Abhinav Gupta 0001; Shubham Tulsiani; Vikash Kumar,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611293,https://dblp.org/db/conf/icra/icra2024.html#BharadhwajVSGTK24,ROBOT,1
VINet: Visual and Inertial-based Terrain Classification and Adaptive Navigation over Unknown Terrain.,Tianrui Guan; Ruitao Song; Zhixian Ye; Liangjun Zhang,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161251,https://dblp.org/db/conf/icra/icra2023.html#GuanSYZ23,VISUAL,1
Sequential Stochastic Multi-Task Assignment for Multi-Robot Deployment Planning.,Colin Mitchell; Graeme Best; Geoffrey A. Hollinger,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161094,https://dblp.org/db/conf/icra/icra2023.html#MitchellBH23,ROBOT,1
TELESIM: A Modular and Plug-and-Play Framework for Robotic Arm Teleoperation using a Digital Twin.,Florent P. Audonnet; Jonathan Grizou; Andrew Hamilton; Gerardo Aragon-Camarasa,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610935,https://dblp.org/db/conf/icra/icra2024.html#AudonnetGHA24,ROBOT,1
Design Exploration and Experimental Characterization of a 6 Degrees-of-Freedom Robotic Manipulator Powered by Cable-Driven Semi-Delocalized Magnetorheological Actuators.,Mathieu Gervais; Louis-Philippe Lebel; Jean-S,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812275,https://dblp.org/db/conf/icra/icra2022.html#GervaisLP22,ROBOT,1
Feature Extraction for Effective and Efficient Deep Reinforcement Learning on Real Robotic Platforms.,Peter B; Pauline Pounds; Archie C. Chapman,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160862,https://dblp.org/db/conf/icra/icra2023.html#BohmPC23,ROBOT,1
A Novel Assistive Controller Based on Differential Geometry for Users of the Differential-Drive Wheeled Mobile Robots.,Seyed Amir Tafrishi; Ankit A. Ravankar; Jose Victorio Salazar Luces; Yasuhisa Hirata,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811593,https://dblp.org/db/conf/icra/icra2022.html#TafrishiRLH22,ROBOT,2
Lidar-Monocular Surface Reconstruction Using Line Segments.,Victor Amblard; Timothy P. Osedach; Arnaud Croux; Andrew Speck; John J. Leonard,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561437,https://dblp.org/db/conf/icra/icra2021.html#AmblardOCSL21,VISUAL,1
Relay Pursuit for Multirobot Target Tracking on Tile Graphs.,Shashwata Mandal; Sourabh Bhattacharya,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161532,https://dblp.org/db/conf/icra/icra2023.html#MandalB23,ROBOT,1
Safety-critical Control of Quadrupedal Robots with Rolling Arms for Autonomous Inspection of Complex Environments.,Jaemin Lee; Jeeseop Kim; Wyatt Ubellacker; Tam; Aaron D. Ames,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610504,https://dblp.org/db/conf/icra/icra2024.html#LeeKUMA24,"PRIVACY_AND_SECURITY, ROBOT",2
Robust & Asymptotically Locally Optimal UAV-Trajectory Generation Based on Spline Subdivision.,Ruiqi Ni; Teseo Schneider; Daniele Panozzo; Zherong Pan; Xifeng Gao,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561272,https://dblp.org/db/conf/icra/icra2021.html#NiSPPG21,VISUAL,1
Region-Based Planning for 3D Within-Hand-Manipulation via Variable Friction Robot Fingers and Extrinsic Contacts.,Alp Sahin; Adam J. Spiers; Berk,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561376,https://dblp.org/db/conf/icra/icra2021.html#SahinSC21,ROBOT,1
Towards Open-Set Material Recognition using Robot Tactile Sensing.,Kunhong Liu 0001; Qianhui Yang; Yu Xie; Xiangyi Huang,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161108,https://dblp.org/db/conf/icra/icra2023.html#LiuYXH23,ROBOT,1
Stiffness optimization of a cable driven parallel robot for additive manufacturing.,D. Gueners; Helene Chanal; Chedli C. Bouzgarrou,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197368,https://dblp.org/db/conf/icra/icra2020.html#GuenersCB20,ROBOT,1
Robust and Efficient Estimation of Absolute Camera Pose for Monocular Visual Odometry.,Haoang Li; Wen Chen 0021; Ji Zhao 0001; Jean-Charles Bazin; Lei Luo; Zhe Liu 0022; Yun-Hui Liu 0001,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196814,https://dblp.org/db/conf/icra/icra2020.html#LiCZBLLL20,VISUAL,2
WayIL: Image-based Indoor Localization with Wayfinding Maps.,Obin Kwon; Dongki Jung; Youngji Kim; Soohyun Ryu; Suyong Yeon; Songhwai Oh; Donghwan Lee,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610480,https://dblp.org/db/conf/icra/icra2024.html#KwonJKRYOL24,SENSOR_USE_CASES,1
Assembly of randomly placed parts realized by using only one robot arm with a general parallel-jaw gripper.,Jie Zhao 0010; Xiaoman Wang; Shengfan Wang; Xin Jiang 0001; Yunhui Liu 0001,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197396,https://dblp.org/db/conf/icra/icra2020.html#ZhaoWWJL20,ROBOT,1
