title,authors,year,venue,ee,url,matched categories,match counts
Robust-by-Design Plans for Multi-Robot Pursuit-Evasion.,Trevor Olsen; Nicholas M. Stiffler; Jason M. O'Kane,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812333,https://dblp.org/db/conf/icra/icra2022.html#OlsenSO22,ROBOT,1
Acoustic Communication and Sensing for Inflatable Modular Soft Robots.,Daniel S. Drew; Matthew R. Devlin; Elliot W. Hawkes; Sean Follmer,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561183,https://dblp.org/db/conf/icra/icra2021.html#DrewDHF21,"AUDIO, ROBOT",2
Automated Environment Reduction for Debugging Robotic Systems.,Meriel von Stein; Sebastian G. Elbaum,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561997,https://dblp.org/db/conf/icra/icra2021.html#SteinE21,ROBOT,2
Combining Multi-Robot Motion Planning and Goal Allocation using Roadmaps.,Jo; Masoumeh Mansouri; Federico Pecora,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560861,https://dblp.org/db/conf/icra/icra2021.html#SalvadoMP21,ROBOT,1
A 3D-Deep-Learning-based Augmented Reality Calibration Method for Robotic Environments using Depth Sensor Data.,Linh K; Vlad Catalin Frasineanu; Jens Lambrecht,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197155,https://dblp.org/db/conf/icra/icra2020.html#KastnerFL20,"ROBOT, VISUAL",2
Integrated Motion Planner for Real-time Aerial Videography with a Drone in a Dense Environment.,Boseong Jeon; Yunwoo Lee; H. Jin Kim,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196703,https://dblp.org/db/conf/icra/icra2020.html#JeonLK20,ROBOT,1
Intelligent Disinfection Robot with High-Touch Surface Detection and Dynamic Pedestrian Avoidance.,Yunfei Luan; Muhang He; Yudong Tian; Chengjie Lin; Yunhan Fang; Zihao Zhao 0005; Jianxin Yang; Yao Guo 0002,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610836,https://dblp.org/db/conf/icra/icra2024.html#LuanHTLFZY024,ROBOT,1
Neural Grasp Distance Fields for Robot Manipulation.,Thomas Weng; David Held; Franziska Meier; Mustafa Mukadam,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160217,https://dblp.org/db/conf/icra/icra2023.html#WengHMM23,ROBOT,1
Stable and Efficient Shapley Value-Based Reward Reallocation for Multi-Agent Reinforcement Learning of Autonomous Vehicles.,Songyang Han; He Wang; Sanbao Su; Yuanyuan Shi; Fei Miao,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811626,https://dblp.org/db/conf/icra/icra2022.html#HanWSSM22,ROBOT,2
High-Speed High-Accuracy Spatial Curve Tracking Using Motion Primitives in Industrial Robots.,Honglu He; Chen-Lung Lu; Yunshi Wen; Glenn Saunders; Pinghai Yang; Jeffrey Schoonover; John D. Wason; Agung Julius; John T. Wen,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161022,https://dblp.org/db/conf/icra/icra2023.html#HeLWSYSWJW23,ROBOT,1
Trajectory error compensation for optimal control of UMA-2 - a climbing robot executing maintenance operation in harsh environment.,Diego Gitardi; S. Sabbadini; Anna Valente,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161025,https://dblp.org/db/conf/icra/icra2023.html#GitardiSV23,ROBOT,1
Gen2Sim: Scaling up Robot Learning in Simulation with Generative Models.,Pushkal Katara; Zhou Xian; Katerina Fragkiadaki,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610566,https://dblp.org/db/conf/icra/icra2024.html#KataraXF24,ROBOT,1
A Translational Parallel Continuum Robot Reinforced by Origami and Cross-Routing Tendons.,Charles Troeung; Chao Chen,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561429,https://dblp.org/db/conf/icra/icra2021.html#TroeungC21,ROBOT,1
Learning Bipedal Robot Locomotion from Human Movement.,Michael Taylor; Sergey Bashkirov; Javier Fernandez Rico; Ike Toriyama; Naoyuki Miyada; Hideki Yanagisawa; Kensaku Ishizuka,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561591,https://dblp.org/db/conf/icra/icra2021.html#TaylorBRTMYI21,ROBOT,1
Simultaneous Estimation and Modeling of Robotic Systems with Non-Gaussian State Belief.,John Josiah Steckenrider,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561422,https://dblp.org/db/conf/icra/icra2021.html#Steckenrider21,ROBOT,1
DuEqNet: Dual-Equivariance Network in Outdoor 3D Object Detection for Autonomous Driving.,Xihao Wang; JiaMing Lei; Hai Lan; Arafat Al-Jawari; Xian Wei,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161353,https://dblp.org/db/conf/icra/icra2023.html#WangLLAW23,ROBOT,1
Touch-Based Manipulation with Multi-Fingered Robot using Off-policy RL and Temporal Contrastive Learning.,Naoki Morihira; Pranav Deo; Manoj Bhadu; Akinobu Hayashi; Tadaaki Hasegawa; Satoshi Otsubo; Takayuki Osa,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610239,https://dblp.org/db/conf/icra/icra2024.html#MorihiraDBHHOO24,ROBOT,1
Real-Time Robot Reach-To-Grasp Movements Control Via EOG and EMG Signals Decoding.,Bernhard Specht; Zied Tayeb; Emannual Dean; Rahil Soroushmojdehi; Gordon Cheng,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197550,https://dblp.org/db/conf/icra/icra2020.html#SpechtTDSC20,ROBOT,1
Integrating Predictive Motion Uncertainties with Distributionally Robust Risk-Aware Control for Safe Robot Navigation in Crowds.,Kanghyun Ryu; Negar Mehr,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610404,https://dblp.org/db/conf/icra/icra2024.html#RyuM24,ROBOT,2
Single Actuator Peristaltic Robot for Subsurface Exploration and Device Emplacement.,Juan de la Fuente; Roman J. Shor; Steve Larter,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196823,https://dblp.org/db/conf/icra/icra2020.html#FuenteSL20,ROBOT,1
The Third Generation (G3) Dual-Modal and Dual Sensing Mechanisms (DMDSM) Pretouch Sensor for Robotic Grasping.,Cheng Fang; Shuangliang Li; Di Wang 0020; Fengzhi Guo; Dezhen Song; Jun Zou,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161337,https://dblp.org/db/conf/icra/icra2023.html#FangLWGSZ23,ROBOT,1
States and Contact Forces Estimation for a Fabric-Reinforced Inflatable Soft Robot.,Phuc D. H. Bui; Joshua A. Schultz,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561296,https://dblp.org/db/conf/icra/icra2021.html#BuiS21,ROBOT,1
TrafficBots: Towards World Models for Autonomous Driving Simulation and Motion Prediction.,Zhejun Zhang; Alexander Liniger; Dengxin Dai; Fisher Yu 0001; Luc Van Gool,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161243,https://dblp.org/db/conf/icra/icra2023.html#ZhangLDYG23,ROBOT,1
Whole-Body Bilateral Teleoperation of a Redundant Aerial Manipulator.,Andre Coelho; Harsimran Singh; Konstantin Kondak; Christian Ott 0001,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197028,https://dblp.org/db/conf/icra/icra2020.html#CoelhoSKO20,ROBOT,1
A Dexterous Tip-extending Robot with Variable-length Shape-locking.,Sicheng Wang; Ruotong Zhang; David A. Haggerty; Nicholas D. Naclerio; Elliot W. Hawkes,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197311,https://dblp.org/db/conf/icra/icra2020.html#WangZHNH20,ROBOT,1
A Framework for Active Haptic Guidance Using Robotic Haptic Proxies.,Niall L. Williams; Nicholas Rewkowski; Jiasheng Li; Ming C. Lin,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160996,https://dblp.org/db/conf/icra/icra2023.html#WilliamsRLL23,ROBOT,1
High-Degrees-of-Freedom Dynamic Neural Fields for Robot Self-Modeling and Motion Planning.,Lennart Schulze; Hod Lipson,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611047,https://dblp.org/db/conf/icra/icra2024.html#SchulzeL24,ROBOT,1
Pneumatic-Mechanical Systems in UAVs: Autonomous Power Line Sensor Unit Deployment.,Nicolai Iversen; Aljaz Kramberger; Oscar Bowen Schofield; Emad Ebeid,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560946,https://dblp.org/db/conf/icra/icra2021.html#IversenKSE21,ROBOT,1
N-QR: Natural Quick Response Codes for Multi-Robot Instance Correspondence.,Nathaniel Moore Glaser; Rajashree Ravi; Zsolt Kira,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611236,https://dblp.org/db/conf/icra/icra2024.html#GlaserRK24,ROBOT,1
A Dragonfly-inspired Flapping Wing Robot Mimicking Force Vector Control Approach.,Fangyuan Liu; Song Li; Jinwu Xiang; Daochun Li; Zhan Tu,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610326,https://dblp.org/db/conf/icra/icra2024.html#LiuLXLT24,ROBOT,1
Metrically Scaled Monocular Depth Estimation through Sparse Priors for Underwater Robots.,Luca Ebner; Gideon Billings; Stefan Williams,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611007,https://dblp.org/db/conf/icra/icra2024.html#EbnerBW24,"ROBOT, VISUAL",2
Adversarial Differentiable Data Augmentation for Autonomous Systems.,Manli Shu; Yu Shen; Ming C. Lin; Tom Goldstein,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561205,https://dblp.org/db/conf/icra/icra2021.html#ShuSLG21,"PRIVACY_AND_SECURITY, ROBOT",2
A 3D Mixed Reality Interface for Human-Robot Teaming.,Jiaqi Chen; Boyang Sun; Marc Pollefeys; Hermann Blum,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611017,https://dblp.org/db/conf/icra/icra2024.html#ChenSPB24,ROBOT,1
An Open-Source Mechanical Design of ALARIS Hand: A 6-DOF Anthropomorphic Robotic Hand.,Ayaulym Nurpeissova; Talgat Tursynbekov; Almas Shintemirov,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561977,https://dblp.org/db/conf/icra/icra2021.html#NurpeissovaTS21,ROBOT,1
Robotic Slicing of Fruits and Vegetables: Modeling the Effects of Fracture Toughness and Knife Geometry.,Prajjwal Jamdagni; Yan-Bin Jia,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560761,https://dblp.org/db/conf/icra/icra2021.html#JamdagniJ21,ROBOT,1
Generalized Nonlinear and Finsler Geometry for Robotics.,Nathan D. Ratliff; Karl Van Wyk; Mandy Xie; Anqi Li 0001; Muhammad Asif Rana,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561543,https://dblp.org/db/conf/icra/icra2021.html#RatliffWXLR21,ROBOT,2
Kinematic Stability based AFG-RRT* Path Planning for Cable-Driven Parallel Robots,Utkarsh A. Mishra; Marceau M; St,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560741,https://dblp.org/db/conf/icra/icra2021.html#MishraMC21,ROBOT,1
Efficient Multi-scale POMDPs for Robotic Object Search and Delivery.,Luc Holzherr; Julian F; Michel Breyer; Juan I. Nieto 0001; Roland Siegwart; Jen Jen Chung,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561047,https://dblp.org/db/conf/icra/icra2021.html#HolzherrFB0SC21,ROBOT,1
An MPC Framework For Planning Safe & Trustworthy Robot Motions.,Moritz Eckhoff; Robin Jeanne Kirschner; Elena Kern; Saeed Abdolshah; Sami Haddadin,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812160,https://dblp.org/db/conf/icra/icra2022.html#EckhoffKKAH22,ROBOT,1
"Perceive, Attend, and Drive: Learning Spatial Attention for Safe Self-Driving.",Bob Wei; Mengye Ren; Wenyuan Zeng; Ming Liang; Bin Yang 0021; Raquel Urtasun,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561904,https://dblp.org/db/conf/icra/icra2021.html#WeiRZLYU21,ROBOT,1
3D Periodic Magnetic Servoing System for Microrobot Actuation Using Decoupled Asynchronous Repetitive Control Approach.,Zhiyong Sun; Yu Cheng 0006; Chao Zhou; Erkang Cheng; Gengliang Chen; Lixin Dong; Bo Song,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560870,https://dblp.org/db/conf/icra/icra2021.html#Sun0ZCCDS21,ROBOT,1
Autonomous Actuation of Flapping Wing Robots Inspired by Asynchronous Insect Muscle.,James Lynch; Jeff Gau; Simon Sponberg; Nick Gravish,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812028,https://dblp.org/db/conf/icra/icra2022.html#LynchGSG22,ROBOT,2
"A Data-Driven Approach for Contact Detection, Classification and Reaction in Physical Human-Robot Collaboration.",Martina Lippi; Giuseppe Gillini; Alessandro Marino; Filippo Arrichiello,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561827,https://dblp.org/db/conf/icra/icra2021.html#LippiGMA21,ROBOT,1
Interpreting Contact Interactions to Overcome Failure in Robot Assembly Tasks.,Peter A. Zachares; Michelle A. Lee; Wenzhao Lian; Jeannette Bohg,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560825,https://dblp.org/db/conf/icra/icra2021.html#ZacharesLLB21,ROBOT,1
Environment Reconfiguration Planning for Autonomous Robotic Manipulation to overcome Mobility Constraints.,Prateek Arora; Christos Papachristos,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560799,https://dblp.org/db/conf/icra/icra2021.html#AroraP21,ROBOT,2
System Configuration and Navigation of a Guide Dog Robot: Toward Animal Guide Dog-Level Guiding Work.,Hochul Hwang; Tim Xia; Ibrahima Keita; Ken Suzuki; Joydeep Biswas; Sunghoon Ivan Lee; Donghyun Kim 0002,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160573,https://dblp.org/db/conf/icra/icra2023.html#HwangXKSBLK23,ROBOT,1
UDepth: Fast Monocular Depth Estimation for Visually-guided Underwater Robots.,Boxiao Yu; Jiayi Wu; Md Jahidul Islam,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161471,https://dblp.org/db/conf/icra/icra2023.html#YuWI23,"ROBOT, VISUAL",3
Optimal Prescribed-Time Control based Reactive Planning System for Quadruped Robot Navigation.,Shaohang Xu; Wentao Zhang; Chin Pang Ho; Lijun Zhu 0001,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610336,https://dblp.org/db/conf/icra/icra2024.html#XuZH024,ROBOT,2
Robust Adaptive Synchronization of Interconnected Heterogeneous Quadrotors Transporting a Cable-Suspended Load.,Gustavo A. Cardona; Miguel F. Arevalo-Castiblanco; Duvan Tellez-Castro; Juan M. Calder; Eduardo Mojica-Nava,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561513,https://dblp.org/db/conf/icra/icra2021.html#CardonaATCM21,ROBOT,1
Aggressive Online Control of a Quadrotor via Deep Network Representations of Optimality Principles.,Shuo Li; Ekin; Christophe De Wagter; Guido C. H. E. de Croon; Dario Izzo,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197443,https://dblp.org/db/conf/icra/icra2020.html#LiOWCI20,ROBOT,1
Adaptive Haptic Control Interface for Safeguarding Robotic Teleoperation in Hazardous Steelmaking Environments.,Jaehyun Park; Il Seop Choi; Sang-Woo Choi; Keehoon Kim,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611107,https://dblp.org/db/conf/icra/icra2024.html#ParkCCK24,ROBOT,1
Dynamic Modeling and Identification of a Robotic Intracardiac Echo Catheter.,Mohammad Salehizadeh; Filipe C. Pedrosa; Harmanpreet Bassan; Rajnikant V. Patel; Jayender Jagadeesan,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160319,https://dblp.org/db/conf/icra/icra2023.html#SalehizadehPBPJ23,"PRIVACY_AND_SECURITY, ROBOT",2
Learning Multi-step Robotic Manipulation Policies from Visual Observation of Scene and Q-value Predictions of Previous Action.,Sulabh Kumra; Shirin Joshi; Ferat Sahin,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812251,https://dblp.org/db/conf/icra/icra2022.html#KumraJS22,"ROBOT, VISUAL",2
Quadruped Guidance Robot for the Visually Impaired: A Comfort-Based Approach.,Yanbo Chen; Zhengzhe Xu; Zhuozhu Jian; Gengpan Tang; Liyunong Yang; Anxing Xiao; Xueqian Wang 0001; Bin Liang 0001,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160854,https://dblp.org/db/conf/icra/icra2023.html#ChenXJTYXWL23,"ROBOT, VISUAL",2
Can Therapists Design Robot-Mediated Interventions and Teleoperate Robots Using VR to Deliver Interventions for ASD?,Roman Kulikovskiy; Megan Sochanski; Ala'aldin Hijaz; Matteson Eaton; Jessica Korneder; Wing-Yue Geoffrey Louie,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561112,https://dblp.org/db/conf/icra/icra2021.html#KulikovskiySHEK21,ROBOT,1
Wirelessly-Controlled Untethered Piezoelectric Planar Soft Robot Capable of Bidirectional Crawling and Rotation.,Zhiwu Zheng; Hsin Cheng; Prakhar Kumar; Sigurd Wagner; Minjie Chen; Naveen Verma; James C. Sturm,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160886,https://dblp.org/db/conf/icra/icra2023.html#ZhengCKWCVS23,ROBOT,1
Real-Time Adaptive Assembly Scheduling in Human-Multi-Robot Collaboration According to Human Capability,Shaobo Zhang; Yi Chen; Jun Zhang; Yunyi Jia,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196618,https://dblp.org/db/conf/icra/icra2020.html#ZhangCZJ20,ROBOT,1
Self-supervised Representation Learning for Reliable Robotic Monitoring of Fruit Anomalies.,Taeyeong Choi; Owen Would; Adrian Salazar Gomez; Grzegorz Cielniak,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811954,https://dblp.org/db/conf/icra/icra2022.html#ChoiWGC22,ROBOT,1
Multi-Operator Control of Connectivity-Preserving Robot Swarms Using Supervisory Control Theory.,Genki Miyauchi; Yuri K. Lopes; Roderich Gro,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812242,https://dblp.org/db/conf/icra/icra2022.html#MiyauchiLG22,ROBOT,1
The Reconfigurable Aerial Robotic Chain: Modeling and Control.,Huan Nguyen 0003; Tung Dang; Kostas Alexis,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197184,https://dblp.org/db/conf/icra/icra2020.html#0003DA20,ROBOT,1
Unfreezing Social Navigation: Dynamical Systems based Compliance for Contact Control in Robot Navigation.,Diego Paez-Granados; Vaibhav Gupta; Aude Billard,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811772,https://dblp.org/db/conf/icra/icra2022.html#Paez-GranadosGB22,ROBOT,2
A Hybrid Position/Force Controller for Joint Robots.,Shengwen Xie; Juan Ren,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561279,https://dblp.org/db/conf/icra/icra2021.html#XieR21,ROBOT,1
3D Motion Capture of an Unmodified Drone with Single-chip Millimeter Wave Radar.,Peijun Zhao; Chris Xiaoxuan Lu; Bing Wang 0013; Niki Trigoni; Andrew Markham,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561738,https://dblp.org/db/conf/icra/icra2021.html#ZhaoL0TM21,"RADAR, ROBOT",3
SRI-Graph: A Novel Scene-Robot Interaction Graph for Robust Scene Understanding.,Dong Yang; Xiao Xu 0001; Mengchen Xiong; Edwin Babaians; Eckehard G. Steinbach,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161085,https://dblp.org/db/conf/icra/icra2023.html#YangXXBS23,ROBOT,1
A Study into Understanding User Requirements to Inform the Design of Customizable Robotic Pain Management Devices.,Angela Higgins; Alison Llewellyn; Emma Dures; Praminda Caleb-Solly,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161495,https://dblp.org/db/conf/icra/icra2023.html#HigginsLDC23,ROBOT,1
A Simulation-Based Grasp Planner for Enabling Robotic Grasping during Composite Sheet Layup.,Omey M. Manyar; Jaineel Desai; Nimish Deogaonkar; Rex Jomy Joseph; Rishi K. Malhan; Zachary McNulty; Bohan Wang; Jernej Barbic; Satyandra K. Gupta,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560939,https://dblp.org/db/conf/icra/icra2021.html#ManyarDDJMMWBG21,ROBOT,1
Audio-Visual Grounding Referring Expression for Robotic Manipulation.,Yefei Wang; Kaili Wang; Yi Wang; Di Guo; Huaping Liu 0001; Fuchun Sun 0001,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811895,https://dblp.org/db/conf/icra/icra2022.html#WangWWG0022,"ROBOT, VISUAL",2
A Study of Force-Free Control Framework for Industrial Manipulator Tasks Based on High-Pass Filter.,Guanwei He; Guodong Feng; Beichen Ding,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610526,https://dblp.org/db/conf/icra/icra2024.html#HeFD24,ROBOT,1
Towards Open-World Interactive Disambiguation for Robotic Grasping.,Yuchen Mo; Hanbo Zhang; Tao Kong,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161333,https://dblp.org/db/conf/icra/icra2023.html#MoZK23,ROBOT,1
Autonomous Teamed Exploration of Subterranean Environments using Legged and Aerial Robots.,Mihir Kulkarni; Mihir Dharmadhikari; Marco Tranzatto; Samuel Zimmermann; Victor Reijgwart; Paolo De Petris; Huan Nguyen 0003; Nikhil Khedekar; Christos Papachristos; Lionel Ott; Roland Siegwart; Marco Hutter 0001; Kostas Alexis,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812401,https://dblp.org/db/conf/icra/icra2022.html#KulkarniDTZRP0K22,ROBOT,2
Uncertainty-aware deep learning for robot touch: Application to Bayesian tactile servo control.,Manuel Floriano V; Nathan F. Lepora,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9562077,https://dblp.org/db/conf/icra/icra2021.html#VazquezL21,ROBOT,1
Joint Communication and Motion Planning for Cobots.,Mehdi Dadvar; Keyvan Majd; Elena Oikonomou; Georgios Fainekos; Siddharth Srivastava 0001,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812261,https://dblp.org/db/conf/icra/icra2022.html#DadvarMOFS22,ROBOT,1
Achieving Multitasking Robots in Multi-Robot Tasks.,Winston Smith; Yu Zhang 0055,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561474,https://dblp.org/db/conf/icra/icra2021.html#SmithZ21,ROBOT,1
A User-Centered Shared Control Scheme with Learning from Demonstration for Robotic Surgery.,Haoyi Zheng; Zhaoyang Jacopo Hu; Yanpei Huang; Xiaoxiao Cheng; Ziwei Wang 0001; Etienne Burdet,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611089,https://dblp.org/db/conf/icra/icra2024.html#ZhengHHC0B24,ROBOT,1
STT: Stateful Tracking with Transformers for Autonomous Driving.,Longlong Jing; Ruichi Yu; Xu Chen; Zhengli Zhao; Shiwei Sheng; Colin Graber; Qi Chen; Qinru Li; Shangxuan Wu; Han Deng; Sangjin Lee; Chris Sweeney; Qiurui He; Wei-Chih Hung; Tong He; Xingyi Zhou; Farshid Moussavi; James Guo; Yin Zhou; Mingxing Tan; Weilong Yang; Congcong Li,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610802,https://dblp.org/db/conf/icra/icra2024.html#JingYCZSGCLWDLS24,ROBOT,1
Free Energy Principle for State and Input Estimation of a Quadcopter Flying in Wind.,Fred Bos; Ajith Anil Meera; Dennis Benders; Martijn Wisse,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812415,https://dblp.org/db/conf/icra/icra2022.html#BosMBW22,ROBOT,1
"VISTA 2.0: An Open, Data-driven Simulator for Multimodal Sensing and Policy Learning for Autonomous Vehicles.",Alexander Amini; Tsun-Hsuan Wang; Igor Gilitschenski; Wilko Schwarting; Zhijian Liu; Song Han 0003; Sertac Karaman; Daniela Rus,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812276,https://dblp.org/db/conf/icra/icra2022.html#AminiWGSL0KR22,"OTHER_SENSORS, ROBOT",3
KoopNet: Joint Learning of Koopman Bilinear Models and Function Dictionaries with Application to Quadrotor Trajectory Tracking.,Carl Folkestad; Skylar X. Wei; Joel W. Burdick,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811896,https://dblp.org/db/conf/icra/icra2022.html#FolkestadWB22,ROBOT,1
ProEqBEV: Product Group Equivariant BEV Network for 3D Object Detection in Road Scenes of Autonomous Driving.,Hongwei Liu; Jian Yang 0034; Zhengyu Li; Ke Li; Jianzhang Zheng; Xihao Wang; Xuan Tang; Mingsong Chen 0001; Xiong You; Xian Wei,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610492,https://dblp.org/db/conf/icra/icra2024.html#LiuYLLZWTCYW24,ROBOT,1
MOSAIC: Learning Unified Multi-Sensory Object Property Representations for Robot Learning via Interactive Perception.,Gyan Tatiya; Jonathan Francis; Ho-Hsiang Wu; Yonatan Bisk; Jivko Sinapov,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10609998,https://dblp.org/db/conf/icra/icra2024.html#TatiyaFWBS24,ROBOT,1
Multi-Robot Dynamical Source Seeking in Unknown Environments.,Bin Du; Kun Qian 0018; Hassan Iqbal; Christian G. Claudel; Dengfeng Sun,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561014,https://dblp.org/db/conf/icra/icra2021.html#DuQICS21,ROBOT,1
Hierarchical Intention Tracking for Robust Human-Robot Collaboration in Industrial Assembly Tasks.,Zhe Huang 0010; Ye-Ji Mun; Xiang Li; Yiqing Xie; Ninghan Zhong; Weihang Liang; Junyi Geng; Tan Chen 0001; Katherine Rose Driggs-Campbell,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160515,https://dblp.org/db/conf/icra/icra2023.html#HuangMLXZLGCD23,ROBOT,1
Drone-aided Localization in LoRa IoT Networks.,Victor Delafontaine; Fabrizio Schiano; Giuseppe Cocco; Alexandru Rusu; Dario Floreano,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196869,https://dblp.org/db/conf/icra/icra2020.html#DelafontaineSCR20,ROBOT,1
An End-Effector Wrist Module for the Kinematically Redundant Manipulation of Arm-Type Robots.,Yu-Hsiang Chang; Yen-Chun Liu; Chao-Chieh Lan,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197258,https://dblp.org/db/conf/icra/icra2020.html#ChangLL20,ROBOT,1
Fully Robotized 3D Ultrasound Image Acquisition for Artery.,Mingcong Chen; Yuanrui Huang; Jian Chen 0036; Tongxi Zhou; Jiuan Chen; Hongbin Liu 0001,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161148,https://dblp.org/db/conf/icra/icra2023.html#ChenHCZCL23,"AUDIO, ROBOT",2
End-to-end Trainable Deep Neural Network for Robotic Grasp Detection and Semantic Segmentation from RGB.,Stefan Ainetter; Friedrich Fraundorfer,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561398,https://dblp.org/db/conf/icra/icra2021.html#AinetterF21,ROBOT,1
Efficient Clothoid Tree-Based Local Path Planning for Self-Driving Robots.,Minhyeong Lee; Dongjun Lee,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610306,https://dblp.org/db/conf/icra/icra2024.html#LeeL24,ROBOT,2
Concept Design of a New XY Compliant Parallel Manipulator With Spatial Configuration.,Zekui Lyu; Qingsong Xu,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161526,https://dblp.org/db/conf/icra/icra2023.html#LyuX23,ROBOT,1
