title,authors,year,venue,ee,url,matched categories,match counts
Developing a Multiple-EDT-Supervision Interface.,Max Kullmann; Daniel Pietschmann; Benny Liebold; Maximilian Eibl; Lewis L. Chuang,2023,AutomationXP@CHI,https://ceur-ws.org/Vol-3394/short2.pdf,https://dblp.org/db/conf/chi/axp2023.html#KullmannPLEC23,VISUAL,1
DiminishAR: Diminishing Visual Distractions via Holographic AR Displays.,Janghyeon Lee 0003; Lawrence H. Kim,2025,CHI,https://doi.org/10.1145/3706598.3713415,https://dblp.org/db/conf/chi/chi2025.html#LeeK25,VISUAL,1
I'm All Eyes and Ears: Exploring Effective Locators for Privacy Awareness in IoT Scenarios.,Yunpeng Song; Yun Huang 0003; Zhongmin Cai; Jason I. Hong,2020,CHI,https://doi.org/10.1145/3313831.3376585,https://dblp.org/db/conf/chi/chi2020.html#SongHCH20,"PRIVACY_AND_SECURITY, RISKY_KEYWORDS",2
"Designing Telepresence Drones to Support Synchronous, Mid-air Remote Collaboration: An Exploratory Study.",Mehrnaz Sabet; Mania Orand; David W. McDonald,2021,CHI,https://doi.org/10.1145/3411764.3445041,https://dblp.org/db/conf/chi/chi2021.html#SabetOM21,ROBOT,1
Ethics in Movement: Shaping and Being Shaped in Human-Drone Interaction.,Sara Eriksson; Kristina H; Richard Shusterman; Dag Svanaes; Carl Unander-Scharin,2020,CHI,https://doi.org/10.1145/3313831.3376678,https://dblp.org/db/conf/chi/chi2020.html#ErikssonHSSUU20,ROBOT,1
TeamVision: An AI-powered Learning Analytics System for Supporting Reflection in Team-based Healthcare Simulation.,Vanessa Echeverr; Linxuan Zhao; Riordan Alfredo; Mikaela Elizabeth Milesi; Yueqiao Jin; Sophie Abel; Jie Xiang Fan; Lixiang Yan; Samantha Dix; Rosie Wotherspoon; Xinyu Li 0004; Hollie Jaggard; Abra Osborne; Simon Buckingham Shum; Dragan Gasevic; Roberto Mart,2025,CHI,https://doi.org/10.1145/3706598.3713395,https://dblp.org/db/conf/chi/chi2025.html#EcheverriaZAMJA25,VISUAL,1
"""We Hold Each Other Accountable"": Unpacking How Social Groups Approach Cybersecurity and Privacy Together.",Hue Watson; Eyitemi Moju-Igbene; Akanksha Kumari; Sauvik Das,2020,CHI,https://doi.org/10.1145/3313831.3376605,https://dblp.org/db/conf/chi/chi2020.html#WatsonMKD20,PRIVACY_AND_SECURITY,2
Light My Way: Developing and Exploring a Multimodal Interface to Assist People With Visual Impairments to Exit Highly Automated Vehicles.,Luca-Maxim Meinhardt; Lina Madlin Weilke; Maryam Elhaidary; Julia von Abel; Paul D. S. Fink; Michael Rietzler; Mark Colley; Enrico Rukzio,2025,CHI,https://doi.org/10.1145/3706598.3713454,https://dblp.org/db/conf/chi/chi2025.html#MeinhardtWEAFRC25,VISUAL,1
KnitDema: Robotic Textile as Personalized Edema Mobilization Device.,Jin Hee (Heather) Kim; Joan Stilling; Michael O'Dell; Hsin-Liu Cindy Kao,2023,CHI,https://doi.org/10.1145/3544548.3581343,https://dblp.org/db/conf/chi/chi2023.html#KimSOK23,ROBOT,1
How Visualizing Inferential Uncertainty Can Mislead Readers About Treatment Effects in Scientific Results.,Jake M. Hofman; Daniel G. Goldstein; Jessica Hullman,2020,CHI,https://doi.org/10.1145/3313831.3376454,https://dblp.org/db/conf/chi/chi2020.html#HofmanGH20,VISUAL,1
The Role of Eye Gaze in Security and Privacy Applications: Survey and Future HCI Research Directions.,Christina P. Katsini; Yasmeen Abdrabou; George E. Raptis; Mohamed Khamis; Florian Alt,2020,CHI,https://doi.org/10.1145/3313831.3376840,https://dblp.org/db/conf/chi/chi2020.html#KatsiniARKA20,PRIVACY_AND_SECURITY,2
MoveVR: Enabling Multiform Force Feedback in Virtual Reality using Household Cleaning Robot.,Yuntao Wang 0001; Zichao (Tyson) Chen; Hanchuan Li; Zhengyi Cao; Huiyi Luo; Tengxiang Zhang; Ke Ou; John Raiti; Chun Yu; Shwetak N. Patel; Yuanchun Shi,2020,CHI,https://doi.org/10.1145/3313831.3376286,https://dblp.org/db/conf/chi/chi2020.html#0001CLCLZORYPS20,ROBOT,1
FineType: Fine-grained Tapping Gesture Recognition for Text Entry.,Chentao Li; Ziheng Xi; Jianjiang Feng; Jie Zhou 0001,2025,CHI,https://doi.org/10.1145/3706598.3714278,https://dblp.org/db/conf/chi/chi2025.html#LiXF025,SENSOR_USE_CASES,1
"Security Notifications in Static Analysis Tools: Developers' Attitudes, Comprehension, and Ability to Act on Them.",Mohammad Tahaei; Kami Vaniea; Konstantin Beznosov; Maria K. Wolters,2021,CHI,https://doi.org/10.1145/3411764.3445616,https://dblp.org/db/conf/chi/chi2021.html#TahaeiVBW21,PRIVACY_AND_SECURITY,1
PrivCAPTCHA: Interactive CAPTCHA to Facilitate Effective Comprehension of APP Privacy Policy.,Shuning Zhang; Xin Yi 0001; Shixuan Li; Haobin Xing; Hewu Li,2025,CHI,https://doi.org/10.1145/3706598.3713928,https://dblp.org/db/conf/chi/chi2025.html#Zhang0LXL25,PRIVACY_AND_SECURITY,1
"Data Formulator 2: Iterative Creation of Data Visualizations, with AI Transforming Data Along the Way.",Chenglong Wang; Bongshin Lee; Steven Mark Drucker; Dan Marshall; Jianfeng Gao 0001,2025,CHI,https://doi.org/10.1145/3706598.3713296,https://dblp.org/db/conf/chi/chi2025.html#WangLDM025,VISUAL,1
Supporting Accessible Data Visualization Through Audio Data Narratives.,Alexa F. Siu; Gene S.-H. Kim; Sile O'Modhrain; Sean Follmer,2022,CHI,https://doi.org/10.1145/3491102.3517678,https://dblp.org/db/conf/chi/chi2022.html#SiuKOF22,VISUAL,1
Towards Designing Audio Interactions with Autonomous Vehicles: A Hearing-Enhanced Pedestrian Story.,Ashratuz Zavin Asha; Owen Brierley; Sowmya Somanath; Patrick Finn; Ehud Sharlin,2022,AutomationXP@CHI,https://ceur-ws.org/Vol-3154/paper6.pdf,https://dblp.org/db/conf/chi/axp2022.html#AshaBSFS22,ROBOT,1
Smartphone-derived Virtual Keyboard Dynamics Coupled with Accelerometer Data as a Window into Understanding Brain Health: Smartphone Keyboard and Accelerometer as Window into Brain Health.,Emma Ning; Andrea T. Cladek; Mindy K. Ross; Sarah Kabir; Amruta Barve; Ellyn Kennelly; Faraz Hussain 0002; Jennifer Duffecy; Scott L. Langenecker; Theresa Nguyen; Theja Tulabandhula; John Zulueta; Olusola Ajilore; Alexander P. Demos; Alex D. Leow,2023,CHI,https://doi.org/10.1145/3544548.3580906,https://dblp.org/db/conf/chi/chi2023.html#NingCRKBK0DLNTZ23,OTHER_SENSORS,1
Uncovering Privacy and Security Challenges In K-12 Schools.,Jake Chanenson; Brandon Sloane; Navaneeth Rajan; Amy Morrill; Jason Chee; Danny Yuxing Huang; Marshini Chetty,2023,CHI,https://doi.org/10.1145/3544548.3580777,https://dblp.org/db/conf/chi/chi2023.html#ChanensonSRMCHC23,PRIVACY_AND_SECURITY,2
"""I am both here and there"" Parallel Control of Multiple Robotic Avatars by Disabled Workers in a Caf",Giulia Barbareschi; Midori Kawaguchi; Hiroaki Kato; Masato Nagahiro; Kazuaki Takeuchi; Yoshifumi Shiiba; Shunichi Kasahara; Kai Kunze; Kouta Minamizawa,2023,CHI,https://doi.org/10.1145/3544548.3581124,https://dblp.org/db/conf/chi/chi2023.html#BarbareschiKKNT23,ROBOT,1
Understanding the Security and Privacy Advice Given to Black Lives Matter Protesters.,Maia J. Boyd; Jamar L. Sullivan Jr.; Marshini Chetty; Blase Ur,2021,CHI,https://doi.org/10.1145/3411764.3445061,https://dblp.org/db/conf/chi/chi2021.html#BoydSCU21,PRIVACY_AND_SECURITY,2
The HaLLMark Effect: Supporting Provenance and Transparent Use of Large Language Models in Writing with Interactive Visualization.,Md. Naimul Hoque; Tasfia Mashiat; Bhavya Ghai; Cecilia D. Shelton; Fanny Chevalier; Kari Kraus; Niklas Elmqvist,2024,CHI,https://doi.org/10.1145/3613904.3641895,https://dblp.org/db/conf/chi/chi2024.html#HoqueMGSCKE24,VISUAL,1
Cheat Sheets for Data Visualization Techniques.,Zezhong Wang 0001; Lovisa Sundin; Dave Murray-Rust; Benjamin Bach,2020,CHI,https://doi.org/10.1145/3313831.3376271,https://dblp.org/db/conf/chi/chi2020.html#WangSMB20,VISUAL,1
GANravel: User-Driven Direction Disentanglement in Generative Adversarial Networks.,Noyan Evirgen; Xiang Anthony Chen,2023,CHI,https://doi.org/10.1145/3544548.3581226,https://dblp.org/db/conf/chi/chi2023.html#EvirgenC23,PRIVACY_AND_SECURITY,1
Firefox Voice: An Open and Extensible Voice Assistant Built Upon the Web.,Julia Cambre; Alex C. Williams; Afsaneh Razi; Ian Bicking; Abraham Wallin; Janice Y. Tsai; Chinmay Kulkarni 0001; Jofish Kaye,2021,CHI,https://doi.org/10.1145/3411764.3445409,https://dblp.org/db/conf/chi/chi2021.html#CambreWRBWT0K21,AUDIO,1
"""That's Kind of Sus(picious)"": The Comprehensiveness of Mental Health Application Users' Privacy and Security Concerns.",Yi Xuan Khoo; Rachael M. Kang; Tera L. Reynolds; Helena M. Mentis,2024,CHI,https://doi.org/10.1145/3613904.3642705,https://dblp.org/db/conf/chi/chi2024.html#KhooKRM24,PRIVACY_AND_SECURITY,2
"Log-it: Supporting Programming with Interactive, Contextual, Structured, and Visual Logs.",Peiling Jiang; Fuling Sun; Haijun Xia,2023,CHI,https://doi.org/10.1145/3544548.3581403,https://dblp.org/db/conf/chi/chi2023.html#JiangSX23,VISUAL,1
Understanding the Security Advice Mechanisms of Low Socioeconomic Pakistanis.,Sumair Ijaz Hashmi; Rimsha Sarfaraz; Lea Gr; Mobin Javed; Katharina Krombholz,2025,CHI,https://doi.org/10.1145/3706598.3713297,https://dblp.org/db/conf/chi/chi2025.html#HashmiSGJK25,PRIVACY_AND_SECURITY,1
"Awareness, Understanding, and Action: A Conceptual Framework of User Experiences and Expectations about Indoor Air Quality Visualizations.",Sunyoung Kim; Muyang Li,2020,CHI,https://doi.org/10.1145/3313831.3376521,https://dblp.org/db/conf/chi/chi2020.html#KimL20,VISUAL,1
"Metamorpheus: Interactive, Affective, and Creative Dream Narration Through Metaphorical Visual Storytelling.",Qian Wan 0004; Xin Feng; Yining Bei; Zhiqi Gao; Zhicong Lu,2024,CHI,https://doi.org/10.1145/3613904.3642410,https://dblp.org/db/conf/chi/chi2024.html#WanFBGL24,VISUAL,1
Data Every Day: Designing and Living with Personal Situated Visualizations.,Nathalie Bressa; Jo Vermeulen; Wesley Willett,2022,CHI,https://doi.org/10.1145/3491102.3517737,https://dblp.org/db/conf/chi/chi2022.html#BressaVW22,VISUAL,1
"A Review on Strategies for Data Collection, Reflection, and Communication in Eating Disorder Apps.",Anjali Devakumar; Jay Modh; Bahador Saket; Eric P. S. Baumer; Munmun De Choudhury,2021,CHI,https://doi.org/10.1145/3411764.3445670,https://dblp.org/db/conf/chi/chi2021.html#DevakumarMSBC21,PRIVACY_AND_SECURITY,1
FocusFlow: 3D Gaze-Depth Interaction in Virtual Reality Leveraging Active Visual Depth Manipulation.,Chenyang Zhang 0002; Tiansu Chen; Eric Shaffer; Elahe Soltanaghai,2024,CHI,https://doi.org/10.1145/3613904.3642589,https://dblp.org/db/conf/chi/chi2024.html#ZhangCSS24,VISUAL,2
Designing a Conversational Agent for Sexual Assault Survivors: Defining Burden of Self-Disclosure and Envisioning Survivor-Centered Solutions.,Hyanghee Park; Joonhwan Lee,2021,CHI,https://doi.org/10.1145/3411764.3445133,https://dblp.org/db/conf/chi/chi2021.html#ParkL21,VISUAL,1
Social Media as Marginalisation Machine: The Trans Desire for Solidarity Spaces.,Kay Kender; Katta Spiel,2025,CHI,https://doi.org/10.1145/3706598.3713136,https://dblp.org/db/conf/chi/chi2025.html#KenderS25,VISUAL,1
Parenting with Alexa: Exploring the Introduction of Smart Speakers on Family Dynamics.,Erin Beneteau; Ashley Boone; Yuxing Wu; Julie A. Kientz; Jason C. Yip 0001; Alexis Hiniker,2020,CHI,https://doi.org/10.1145/3313831.3376344,https://dblp.org/db/conf/chi/chi2020.html#BeneteauBWKYH20,DEPLOYMENT,1
"""It would probably turn into a social faux-pas"": Users' and Bystanders' Preferences of Privacy Awareness Mechanisms in Smart Homes.",Parth Kirankumar Thakkar; Shijing He; Shiyu Xu; Danny Yuxing Huang; Yaxing Yao,2022,CHI,https://doi.org/10.1145/3491102.3502137,https://dblp.org/db/conf/chi/chi2022.html#ThakkarHXHY22,"DEPLOYMENT, PRIVACY_AND_SECURITY",2
Unveiling High-dimensional Backstage: A Survey for Reliable Visual Analytics with Dimensionality Reduction.,Hyeon Jeon; Hyunwook Lee; Yun-Hsin Kuo; Taehyun Yang; Daniel Archambault; Sungahn Ko; Takanori Fujiwara; Kwan-Liu Ma; Jinwook Seo,2025,CHI,https://doi.org/10.1145/3706598.3713551,https://dblp.org/db/conf/chi/chi2025.html#JeonLKYAKFMS25,VISUAL,1
Becoming a Robot - Overcoming Anthropomorphism with Techno-Mimesis.,Judith D; Diana L; Marc Hassenzahl,2020,CHI,https://doi.org/10.1145/3313831.3376507,https://dblp.org/db/conf/chi/chi2020.html#DorrenbacherLH20,ROBOT,1
Supporting Data-Driven Basketball Journalism through Interactive Visualization.,Yu Fu; John T. Stasko,2022,CHI,https://doi.org/10.1145/3491102.3502078,https://dblp.org/db/conf/chi/chi2022.html#FuS22,VISUAL,1
RoomShift: Room-scale Dynamic Haptics for VR with Furniture-moving Swarm Robots.,Ryo Suzuki 0001; Hooman Hedayati; Clement Zheng; James L. Bohn; Daniel Szafir; Ellen Yi-Luen Do; Mark D. Gross; Daniel Leithinger,2020,CHI,https://doi.org/10.1145/3313831.3376523,https://dblp.org/db/conf/chi/chi2020.html#SuzukiHZBSDGL20,ROBOT,1
Virtual Reality Without Vision: A Haptic and Auditory White Cane to Navigate Complex Virtual Worlds.,Alexa F. Siu; Mike Sinclair; Robert Kovacs; Eyal Ofek; Christian Holz 0001; Edward Cutrell,2020,CHI,https://doi.org/10.1145/3313831.3376353,https://dblp.org/db/conf/chi/chi2020.html#SiuSKO0C20,VISUAL,1
Signaling Human Intentions to Service Robots: Understanding the Use of Social Cues during In-Person Conversations.,Hanfang Lyu; Xiaoyu Wang; Nandi Zhang; Shuai Ma; Qian Zhu 0010; Yuhan Luo; Fugee Tsung; Xiaojuan Ma,2025,CHI,https://doi.org/10.1145/3706598.3714235,https://dblp.org/db/conf/chi/chi2025.html#LyuWZM0LTM25,ROBOT,2
SafeSpect: Safety-First Augmented Reality Heads-up Display for Drone Inspections.,Peisen Xu; J; Wei Tsang Ooi; Christophe Jouffrais,2025,CHI,https://doi.org/10.1145/3706598.3714283,https://dblp.org/db/conf/chi/chi2025.html#XuGOJ25,ROBOT,1
Jess+: AI and robotics with inclusive music-making.,Craig Vear; Adrian Hazzard; Solomiya Moroz; Johann Benerradi,2024,CHI,https://doi.org/10.1145/3613904.3642548,https://dblp.org/db/conf/chi/chi2024.html#VearHMB24,ROBOT,2
Watch Your Mouth: Silent Speech Recognition with Depth Sensing.,Xue Wang 0015; Zixiong Su; Jun Rekimoto; Yang Zhang 0041,2024,CHI,https://doi.org/10.1145/3613904.3642092,https://dblp.org/db/conf/chi/chi2024.html#WangSRZ24,VISUAL,1
Improving Colour Patterns to Assist People with Colour Vision Deficiency.,Connor Geddes; David R. Flatla; Garreth W. Tigwell; Roshan Lalintha Peiris,2022,CHI,https://doi.org/10.1145/3491102.3502024,https://dblp.org/db/conf/chi/chi2022.html#GeddesFTP22,VISUAL,1
Urban Mosaic: Visual Exploration of Streetscapes Using Large-Scale Image Data.,Fabio Miranda 0001; Maryam Hosseini; Marcos Lage; Harish Doraiswamy; Graham Dove; Cl,2020,CHI,https://doi.org/10.1145/3313831.3376399,https://dblp.org/db/conf/chi/chi2020.html#0001HLDDS20,VISUAL,1
SPICA: Interactive Video Content Exploration through Augmented Audio Descriptions for Blind or Low-Vision Viewers.,Zheng Ning; Brianna L. Wimer; Kaiwen Jiang; Keyi Chen 0008; Jerrick Ban; Yapeng Tian; Yuhang Zhao 0001; Toby Jia-Jun Li,2024,CHI,https://doi.org/10.1145/3613904.3642632,https://dblp.org/db/conf/chi/chi2024.html#NingWJ0BTZL24,VISUAL,1
Visual StoryCoder: A Multimodal Programming Environment for Children's Creation of Stories.,Griffin Dietz; Nadin Tamer; Carina Ly; Jimmy K. Le; James A. Landay,2023,CHI,https://doi.org/10.1145/3544548.3580981,https://dblp.org/db/conf/chi/chi2023.html#DietzTLLL23,VISUAL,1
Hand Gesture Recognition for Blind Users by Tracking 3D Gesture Trajectory.,Prerna Khanna; I. V. Ramakrishnan; Shubham Jain; Xiaojun Bi 0001; Aruna Balasubramanian,2024,CHI,https://doi.org/10.1145/3613904.3642602,https://dblp.org/db/conf/chi/chi2024.html#KhannaRJ0B24,SENSOR_USE_CASES,1
GestureMap: Supporting Visual Analytics and Quantitative Analysis of Motion Elicitation Data by Learning 2D Embeddings.,Hai Dang; Daniel Buschek,2021,CHI,https://doi.org/10.1145/3411764.3445765,https://dblp.org/db/conf/chi/chi2021.html#DangB21,VISUAL,1
Rescriber: Smaller-LLM-Powered User-Led Data Minimization for LLM-Based Chatbots.,Jijie Zhou; Eryue Xu; Yaoyao Wu; Tianshi Li 0006,2025,CHI,https://doi.org/10.1145/3706598.3713701,https://dblp.org/db/conf/chi/chi2025.html#ZhouXW025,PRIVACY_SOLUTIONS,1
Controlling the Rooms: How People Prefer Using Gestures to Control Their Smart Homes.,Masoumehsadat Hosseini; Heiko M; Susanne Boll,2024,CHI,https://doi.org/10.1145/3613904.3642687,https://dblp.org/db/conf/chi/chi2024.html#Hosseini0B24,DEPLOYMENT,1
Can you pass that tool?: Implications of Indirect Speech in Physical Human-Robot Collaboration.,Yan Zhang; Tharaka Sachintha Ratnayake; Cherie Sew; Jarrod Knibbe; Jorge Gon; Wafa Johal,2025,CHI,https://doi.org/10.1145/3706598.3713780,https://dblp.org/db/conf/chi/chi2025.html#ZhangRSK0J25,ROBOT,1
Articulating Human-World Relations from Co-Designing a Collaborative Robotic System.,Stine S. Johansen; Jared W. Donovan; Markus Rittenbruch,2025,CHI,https://doi.org/10.1145/3706598.3714109,https://dblp.org/db/conf/chi/chi2025.html#JohansenDR25,ROBOT,1
Community Supported Agriculture: The Concept of Solidarity in Mitigating Between Harvests and Needs.,Marvin Landwehr; Philip Engelbutzeder; Volker Wulf,2021,CHI,https://doi.org/10.1145/3411764.3445268,https://dblp.org/db/conf/chi/chi2021.html#LandwehrEW21,VISUAL,1
CALVI: Critical Thinking Assessment for Literacy in Visualizations.,Lily W. Ge; Yuan Cui; Matthew Kay 0001,2023,CHI,https://doi.org/10.1145/3544548.3581406,https://dblp.org/db/conf/chi/chi2023.html#GeC023,VISUAL,1
"Communicating Consequences: Visual Narratives, Abstraction, and Polysemy in Rural Bangladesh.",Sharifa Sultana; Syed Ishtiaque Ahmed; Jeffrey M. Rzeszotarski,2023,CHI,https://doi.org/10.1145/3544548.3581149,https://dblp.org/db/conf/chi/chi2023.html#SultanaAR23,VISUAL,1
Connecting Home: Human-Centric Setup Automation in the Augmented Smart Home.,Marius Schenkluhn; Michael Thomas Knierim; Francisco Kiss; Christof Weinhardt,2024,CHI,https://doi.org/10.1145/3613904.3642862,https://dblp.org/db/conf/chi/chi2024.html#SchenkluhnKKW24,DEPLOYMENT,1
Make Interaction Situated: Designing User Acceptable Interaction for Situated Visualization in Public Environments.,Qian Zhu 0010; Zhuo Wang; Wei Zeng 0004; Wai Tong; Weiyue Lin; Xiaojuan Ma,2024,CHI,https://doi.org/10.1145/3613904.3642049,https://dblp.org/db/conf/chi/chi2024.html#0010WZTLM24,VISUAL,1
DoughNets: Visualising Networks Using Torus Wrapping.,Kun-Ting Chen; Tim Dwyer; Kim Marriott; Benjamin Bach,2020,CHI,https://doi.org/10.1145/3313831.3376180,https://dblp.org/db/conf/chi/chi2020.html#ChenDMB20,VISUAL,1
Method for Exploring Generative Adversarial Networks (GANs) via Automatically Generated Image Galleries.,Enhao Zhang 0001; Nikola Banovic 0001,2021,CHI,https://doi.org/10.1145/3411764.3445714,https://dblp.org/db/conf/chi/chi2021.html#Zhang021,PRIVACY_AND_SECURITY,1
Input Visualization: Collecting and Modifying Data with Visual Representations.,Nathalie Bressa; Jordan Louis; Wesley Willett; Samuel Huron,2024,CHI,https://doi.org/10.1145/3613904.3642808,https://dblp.org/db/conf/chi/chi2024.html#BressaLWH24,VISUAL,1
"""A five-year-old could understand it"" versus ""This is way too confusing"": Exploring Non-expert Understandings and Perceptions of Cybersecurity Definitions.",Lorenzo C. Neil; Charlotte Healy; Julie M. Haney,2025,CHI,https://doi.org/10.1145/3706598.3713820,https://dblp.org/db/conf/chi/chi2025.html#NeilHH25,PRIVACY_AND_SECURITY,1
Recommendations for Visualization Recommendations: Exploring Preferences and Priorities in Public Health.,Calvin S. Bao; Siyao Li; Sarah G. Flores; Michael Correll; Leilani Battle,2022,CHI,https://doi.org/10.1145/3491102.3501891,https://dblp.org/db/conf/chi/chi2022.html#BaoLFCB22,VISUAL,1
Drone in Love: Emotional Perception of Facial Expressions on Flying Robots.,Viviane Herdel; Anastasia Kuzminykh; Andrea Hildebrandt; Jessica R. Cauchard,2021,CHI,https://doi.org/10.1145/3411764.3445495,https://dblp.org/db/conf/chi/chi2021.html#HerdelKHC21,ROBOT,2
Artful Path to Healing: Using Machine Learning for Visual Art Recommendation to Prevent and Reduce Post-Intensive Care Syndrome (PICS).,Bereket Abera Yilma; Chan Mi Kim; Gerald C. Cupchik; Luis A. Leiva,2024,CHI,https://doi.org/10.1145/3613904.3642636,https://dblp.org/db/conf/chi/chi2024.html#YilmaKCL24,VISUAL,1
"Us and Them (and It): Social Orientation, Privacy Concerns, and Expected Use of Pandemic-Tracking Apps in the United States.",John S. Seberger; Sameer Patil,2021,CHI,https://doi.org/10.1145/3411764.3445485,https://dblp.org/db/conf/chi/chi2021.html#SebergerP21,PRIVACY_AND_SECURITY,1
Avatar-Mediated Communication in Social VR: An In-depth Exploration of Older Adult Interaction in an Emerging Communication Platform.,Steven Baker 0001; Jenny Waycott; Romina Carrasco; Ryan M. Kelly 0001; Anthony John Jones; Jack Lilley; Briony Dow; Frances Batchelor; Thuong N. Hoang; Frank Vetere,2021,CHI,https://doi.org/10.1145/3411764.3445752,https://dblp.org/db/conf/chi/chi2021.html#0001WCKJLDBHV21,VISUAL,1
Effective Interfaces for Student-Driven Revision Sessions for Argumentative Writing.,Tazin Afrin; Omid Kashefi; Christopher Olshefski; Diane J. Litman; Rebecca Hwa; Amanda Godley,2021,CHI,https://doi.org/10.1145/3411764.3445683,https://dblp.org/db/conf/chi/chi2021.html#AfrinKOLHG21,VISUAL,1
CodeRhythm: A Tangible Programming Toolkit for Visually Impaired Students.,Zhiyi Rong; Ngo Fung Chan; Taizhou Chen; Kening Zhu,2020,AsianCHI@CHI,https://doi.org/10.1145/3391203.3391220,https://dblp.org/db/conf/chi/asianchi2020.html#RongCCZ20,VISUAL,1
FLUID-IoT : Flexible and Fine-Grained Access Control in Shared IoT Environments via Multi-user UI Distribution.,Sunjae Lee; Minwoo Jeong; Daye Song; Junyoung Choi; Seoyun Son; Jean Y. Song; Insik Shin,2024,CHI,https://doi.org/10.1145/3613904.3641991,https://dblp.org/db/conf/chi/chi2024.html#LeeJSCSSS24,RISKY_KEYWORDS,1
"Investigating Effect of Altered Auditory Feedback on Self-Representation, Subjective Operator Experience, and Task Performance in Teleoperation of a Social Robot.",Nami Ogawa; Jun Baba; Junya Nakanishi,2024,CHI,https://doi.org/10.1145/3613904.3642561,https://dblp.org/db/conf/chi/chi2024.html#OgawaBN24,ROBOT,1
Comparison of Different Types of Augmented Reality Visualizations for Instructions.,Florian Jasche; Sven Hoffmann; Thomas Ludwig 0005; Volker Wulf,2021,CHI,https://doi.org/10.1145/3411764.3445724,https://dblp.org/db/conf/chi/chi2021.html#JascheH0W21,VISUAL,1
How Users Experience Closed Captions on Live Television: Quality Metrics Remain a Challenge.,Mariana Arroyo Chavez; Molly Feanny; Matthew Seita; Bernard Thompson; Keith Delk; Skyler Officer; Abraham Glasser; Raja S. Kushalnagar; Christian Vogler,2024,CHI,https://doi.org/10.1145/3613904.3641988,https://dblp.org/db/conf/chi/chi2024.html#ChavezFSTDOGKV24,VISUAL,1
Understanding Public Agencies' Expectations and Realities of AI-Driven Chatbots for Public Health Monitoring.,Eunkyung Jo; Young-Ho Kim; Sang-Houn Ok; Daniel A. Epstein,2025,CHI,https://doi.org/10.1145/3706598.3713593,https://dblp.org/db/conf/chi/chi2025.html#JoKOE25,SENSOR_USE_CASES,1
DanmuA11y: Making Time-Synced On-Screen Video Comments (Danmu) Accessible to Blind and Low Vision Users via Multi-Viewer Audio Discussions.,Shuchang Xu; Xiaofu Jin; Huamin Qu; Yukang Yan,2025,CHI,https://doi.org/10.1145/3706598.3713496,https://dblp.org/db/conf/chi/chi2025.html#XuJQY25,VISUAL,1
"Out of Sight, Out of Mind? Exploring Data Protection Practices for Personal Data in Usable Security & Privacy Studies.",Florin Martius; Luisa Jansen; Lukas Struck; Arthi Arumugam; Lisa Geierhaas; Anna-Marie Ortloff; Matthew Smith 0001; Christian Tiefenau,2025,CHI,https://doi.org/10.1145/3706598.3713654,https://dblp.org/db/conf/chi/chi2025.html#MartiusJSAGO0T25,PRIVACY_AND_SECURITY,2
TandemTrack: Shaping Consistent Exercise Experience by Complementing a Mobile App with a Smart Speaker.,Yuhan Luo; Bongshin Lee; Eun Kyoung Choe,2020,CHI,https://doi.org/10.1145/3313831.3376616,https://dblp.org/db/conf/chi/chi2020.html#LuoLC20,DEPLOYMENT,1
Eliciting and Analysing Users' Envisioned Dialogues with Perfect Voice Assistants.,Sarah Theres V; Daniel Buschek; Malin Eiband; Benjamin R. Cowan; Heinrich Hussmann,2021,CHI,https://doi.org/10.1145/3411764.3445536,https://dblp.org/db/conf/chi/chi2021.html#VolkelBECH21,"AUDIO, VISUAL",2
Trash in Motion: Emergent Interactions with a Robotic Trashcan.,Barry Brown 0001; Fanjun Bu; Ilan Mandel; Wendy Ju,2024,CHI,https://doi.org/10.1145/3613904.3642610,https://dblp.org/db/conf/chi/chi2024.html#BrownBMJ24,ROBOT,1
Surfacing Visualization Mirages.,Andrew M. McNutt; Gordon L. Kindlmann; Michael Correll,2020,CHI,https://doi.org/10.1145/3313831.3376420,https://dblp.org/db/conf/chi/chi2020.html#McNuttKC20,VISUAL,1
Math Augmentation: How Authors Enhance the Readability of Formulas using Novel Visual Design Practices.,Andrew Head; Amber Xie; Marti A. Hearst,2022,CHI,https://doi.org/10.1145/3491102.3501932,https://dblp.org/db/conf/chi/chi2022.html#HeadXH22,VISUAL,1
STMG: A Machine Learning Microgesture Recognition System for Supporting Thumb-Based VR/AR Input.,Kenrick Kin; Chengde Wan; Ken Koh; Andrei Marin; Necati Cihan Camg; Yubo Zhang; Yujun Cai; Fedor Kovalev; Moshe Ben-Zacharia; Shannon Hoople; Marcos Nunes-Ueno; Mariel Sanchez-Rodriguez; Ayush Bhargava; Robert Wang 0002; Eric Sauser; Shugao Ma,2024,CHI,https://doi.org/10.1145/3613904.3642702,https://dblp.org/db/conf/chi/chi2024.html#KinWKMCZCKBHNSB24,SENSOR_USE_CASES,1
Light it Up: Evaluating Versatile Autonomous Vehicle-Cyclist External Human-Machine Interfaces.,Ammar Al-Taie; Graham A. Wilson; Euan Freeman; Frank E. Pollick; Stephen Anthony Brewster,2024,CHI,https://doi.org/10.1145/3613904.3642019,https://dblp.org/db/conf/chi/chi2024.html#Al-TaieWFPB24,ROBOT,1
