title,authors,year,venue,ee,url,matched categories,match counts
MaDrone: Using Drones to Facilitate Connectedness Across Geographic Boundaries.,Mikolaj P. Wozniak; Sebastian S. Feger; Matthias Hoppe 0001; Thomas Kosch; Stephanie van de Sandt; Jakob Karolus; Luke Haliburton; Pawel W. Wozniak; Jasmin Niess,2020,iHDI@CHI,https://ceur-ws.org/Vol-2617/paper10.pdf,https://dblp.org/db/conf/chi/ihdi2020.html#WozniakFHKSKHWN20,ROBOT,1
"""It's Not a Replacement: "" Enabling Parent-Robot Collaboration to Support In-Home Learning Experiences of Young Children.",Hui-Ru Ho; Edward M. Hubbard; Bilge Mutlu,2024,CHI,https://doi.org/10.1145/3613904.3642806,https://dblp.org/db/conf/chi/chi2024.html#HoHM24,ROBOT,1
AvatARoid: A Motion-Mapped AR Overlay to Bridge the Embodiment Gap Between Robots and Teleoperators in Robot-Mediated Telepresence.,Amit Ghimire; Anova Hou; Ig-Jae Kim; Dongwook Yoon,2025,CHI,https://doi.org/10.1145/3706598.3713812,https://dblp.org/db/conf/chi/chi2025.html#GhimireHKY25,ROBOT,1
Exploring the Use of Drones for Taking Accessible Selfies with Elderly.,Yuan Yao; Weiwei Zhang; SooJeong Yoo; Callum Parker; Jihong Jeung,2020,iHDI@CHI,https://ceur-ws.org/Vol-2617/paper2.pdf,https://dblp.org/db/conf/chi/ihdi2020.html#YaoZYPJ20,ROBOT,1
AeroRigUI: Actuated TUIs for Spatial Interaction using Rigging Swarm Robots on Ceilings in Everyday Space.,Lilith Yu; Chenfeng Gao; David Wu; Ken Nakagaki,2023,CHI,https://doi.org/10.1145/3544548.3581437,https://dblp.org/db/conf/chi/chi2023.html#YuGWN23,ROBOT,1
corobos: A Design for Mobile Robots Enabling Cooperative Transitions between Table and Wall Surfaces.,Changyo Han; Yosuke Nakagawa; Takeshi Naemura,2025,CHI,https://doi.org/10.1145/3706598.3713440,https://dblp.org/db/conf/chi/chi2025.html#HanNN25,ROBOT,2
Firefighters' Perceptions on Collaboration and Interaction with Autonomous Drones: Results of a Field Trial.,Moyi Li; Dzmitry Katsiuba; Mateusz Dolata; Gerhard Schwabe,2024,CHI,https://doi.org/10.1145/3613904.3642061,https://dblp.org/db/conf/chi/chi2024.html#LiKDS24,ROBOT,1
"""I am the follower, also the boss"": Exploring Different Levels of Autonomy and Machine Forms of Guiding Robots for the Visually Impaired.",Yan Zhang; Ziang Li; Haole Guo; Luyao Wang; Qihe Chen; Wenjie Jiang; Mingming Fan 0001; Guyue Zhou; Jiangtao Gong,2023,CHI,https://doi.org/10.1145/3544548.3580884,https://dblp.org/db/conf/chi/chi2023.html#ZhangLGWCJ0ZG23,"ROBOT, VISUAL",2
Work with AI and Work for AI: Autonomous Vehicle Safety Drivers' Lived Experiences.,Mengdi Chu; Keyu Zong; Xin Shu; Jiangtao Gong; Zhicong Lu; Kaimin Guo; Xinyi Dai; Guyue Zhou,2023,CHI,https://doi.org/10.1145/3544548.3581564,https://dblp.org/db/conf/chi/chi2023.html#ChuZSGLGDZ23,ROBOT,1
Robots in Weight Carrying Scenarios: From Transportation to Co-navigation.,Shreepriya Gonzalez Jimenez; Jutta Willamowski; Tommaso Colombino,2022,AutomationXP@CHI,https://ceur-ws.org/Vol-3154/paper10.pdf,https://dblp.org/db/conf/chi/axp2022.html#JimenezWC22,ROBOT,1
At First Light: Expressive Lights in Support of Drone-Initiated Communication.,Eyal Ginosar; Jessica R. Cauchard,2023,CHI,https://doi.org/10.1145/3544548.3581062,https://dblp.org/db/conf/chi/chi2023.html#GinosarC23,ROBOT,1
Manifesting Architectural Subspaces with Two Mobile Robotic Partitions to Facilitate Spontaneous Office Meetings.,Ozan Balci; Stien Poncelet; Alex Binh Vinh Duc Nguyen; Andrew Vande Moere,2025,CHI,https://doi.org/10.1145/3706598.3714064,https://dblp.org/db/conf/chi/chi2025.html#BalciPNM25,ROBOT,2
Toward the Design of a Tele-assistance User Interface for Autonomous Vehicles.,Felix Tener; Joel Lanir,2023,AutomationXP@CHI,https://ceur-ws.org/Vol-3394/short19.pdf,https://dblp.org/db/conf/chi/axp2023.html#TenerL23,ROBOT,1
How We Own Drones: On the Sense of Ownership in the Drone Design.,Anastasia Kuzminykh; Jessica R. Cauchard,2020,iHDI@CHI,https://ceur-ws.org/Vol-2617/paper5.pdf,https://dblp.org/db/conf/chi/ihdi2020.html#KuzminykhC20a,ROBOT,1
Horse as Teacher: How human-horse interaction informs human-robot interaction.,Eakta Jain; Christina Gardner-McCune,2023,CHI,https://doi.org/10.1145/3544548.3581245,https://dblp.org/db/conf/chi/chi2023.html#JainG23,ROBOT,1
Real-Time Adaptive Industrial Robots: Improving Safety And Comfort In Human-Robot Collaboration.,Damian Hostettler; Simon Mayer; Jan Liam Albert; Kay Erik Jen; Christian Hildebrand,2025,CHI,https://doi.org/10.1145/3706598.3713889,https://dblp.org/db/conf/chi/chi2025.html#HostettlerMAJH25,"DEPLOYMENT, ROBOT",2
Should Robots Blush?,Soomi Park; Patrick G. T. Healey; Antonios Kaniadakis,2021,CHI,https://doi.org/10.1145/3411764.3445561,https://dblp.org/db/conf/chi/chi2021.html#ParkHK21,ROBOT,1
"""I Want to Be Unique From Other Robots"": Positioning Girls as Co-creators of Social Robots in Culturally-Responsive Computing Education.",Yinmiao Li; Jennifer Nwogu; Amanda Buddemeyer; Jaemarie Solyst; Jina Lee; Erin Walker; Amy Ogan; Angela E. B. Stewart,2023,CHI,https://doi.org/10.1145/3544548.3581272,https://dblp.org/db/conf/chi/chi2023.html#LiNBSLWOS23,ROBOT,1
PlantPal: Leveraging Precision Agriculture Robots to Facilitate Remote Engagement in Urban Gardening.,Albin Zeqiri; Julian Britten; Clara Schramm; Pascal Jansen; Michael Rietzler; Enrico Rukzio,2025,CHI,https://doi.org/10.1145/3706598.3713180,https://dblp.org/db/conf/chi/chi2025.html#ZeqiriBSJRR25,ROBOT,1
3D Tactile Obstacle Awareness System for Drones using a Tactile Interface around the Head.,Oliver Beren Kaul; Michael Rohs,2020,iHDI@CHI,https://ceur-ws.org/Vol-2617/paper8.pdf,https://dblp.org/db/conf/chi/ihdi2020.html#KaulR20,ROBOT,1
Impact of Multi-Robot Presence and Anthropomorphism on Human Cognition and Emotion.,Jiadi Luo; Veronika Domova; Lawrence H. Kim,2024,CHI,https://doi.org/10.1145/3613904.3642795,https://dblp.org/db/conf/chi/chi2024.html#LuoDK24,ROBOT,1
Promoting Cognitive Health in Elder Care with Large Language Model-Powered Socially Assistive Robots.,Maria R. Lima; Amy O'Connell; Feiyang Zhou; Alethea Nagahara; Avni Hulyalkar; Anura Deshpande; Jesse Thomason; Ravi Vaidyanathan; Maja J. Mataric,2025,CHI,https://doi.org/10.1145/3706598.3713582,https://dblp.org/db/conf/chi/chi2025.html#LimaOZNHDTVM25,ROBOT,2
"Designing Multispecies Worlds for Robots, Cats, and Humans.",Eike Schneiders; Steve Benford; Alan Chamberlain; Clara Mancini; Simon Castle-Green; Victor Zhi Heung Ngo; Ju Row-Farr; Matt Adams; Nick Tandavanitj; Joel E. Fischer,2024,CHI,https://doi.org/10.1145/3613904.3642115,https://dblp.org/db/conf/chi/chi2024.html#SchneidersBCMCN24,ROBOT,1
"""It looks useful, works just fine, but will it replace me ?"" Understanding Special Educators' Perception of Social Robots for Autism Care in India.",B. Ashwini; Atmadeep Ghoshal; Venkata Ratnadeep Suri; Krishnaveni Achary; Jainendra Shukla,2024,CHI,https://doi.org/10.1145/3613904.3642836,https://dblp.org/db/conf/chi/chi2024.html#AshwiniGSAS24,ROBOT,1
Giving Robots a Voice: Human-in-the-Loop Voice Creation and open-ended Labeling.,Pol van Rijn; Silvan Mertes; Kathrin Janowski; Katharina Weitz; Nori Jacoby; Elisabeth Andr,2024,CHI,https://doi.org/10.1145/3613904.3642038,https://dblp.org/db/conf/chi/chi2024.html#RijnMJWJA24,ROBOT,1
LaserFactory: A Laser Cutter-based Electromechanical Assembly and Fabrication Platform to Make Functional Devices & Robots.,Martin Nisser; Christina Chen Liao; Yuchen Chai; Aradhana Adhikari; Steve Hodges 0001; Stefanie M,2021,CHI,https://doi.org/10.1145/3411764.3445692,https://dblp.org/db/conf/chi/chi2021.html#NisserLCAH021,ROBOT,1
Towards Robotic Companions: Understanding Handler-Guide Dog Interactions for Informed Guide Dog Robot Design.,Hochul Hwang; Hee-Tae Jung; Nicholas A. Giudice; Joydeep Biswas; Sunghoon Ivan Lee; Donghyun Kim 0002,2024,CHI,https://doi.org/10.1145/3613904.3642181,https://dblp.org/db/conf/chi/chi2024.html#HwangJGBL024,ROBOT,1
Autonomous Vehicle-Cyclist Interaction: Peril and Promise.,Ming Hou; Karthik Mahadevan; Sowmya Somanath; Ehud Sharlin; Lora Oehlberg,2020,CHI,https://doi.org/10.1145/3313831.3376884,https://dblp.org/db/conf/chi/chi2020.html#HouMSSO20,ROBOT,1
IntroBot: Exploring the Use of Chatbot-assisted Familiarization in Online Collaborative Groups.,Donghoon Shin; Soomin Kim 0001; Ruoxi Shang; Joonhwan Lee; Gary Hsieh,2023,CHI,https://doi.org/10.1145/3544548.3580930,https://dblp.org/db/conf/chi/chi2023.html#Shin0SLH23,ROBOT,1
Exploring the Impact of Interconnected External Interfaces in Autonomous Vehicles on Pedestrian Safety and Experience.,Tram Thi Minh Tran; Callum Parker; Marius Hoggenm; Yiyuan Wang 0001; Martin Tomitsch,2024,CHI,https://doi.org/10.1145/3613904.3642118,https://dblp.org/db/conf/chi/chi2024.html#TranPHWT24,ROBOT,1
Handheld Tools Unleashed: Mixed-Initiative Physical Sketching with a Robotic Printer.,Narjes Pourjafarian; Fjolla Mjaku; Marion Koelle; Martin Schmitz 0001; Jan O. Borchers; J,2023,CHI,https://doi.org/10.1145/3544548.3580691,https://dblp.org/db/conf/chi/chi2023.html#PourjafarianMKS23,ROBOT,1
Design Thinking for Developing a Case-based Reasoning Emotion-Sensing Robot for Interactive Interview.,Sheng-Ming Wang; Wei-Min Cheng,2020,AsianCHI@CHI,https://doi.org/10.1145/3391203.3391205,https://dblp.org/db/conf/chi/asianchi2020.html#WangC20,ROBOT,1
The People Behind the Robots: How Wizards Wrangle Robots in Public Deployments.,Hannah R. M. Pelikan; Fanjun Bu; Wendy Ju,2025,CHI,https://doi.org/10.1145/3706598.3713237,https://dblp.org/db/conf/chi/chi2025.html#PelikanBJ25,ROBOT,1
Mind the Kayak! Informing UX Design of Autonomous Vehicles through Edge Case Testing in the Field.,Ole Andreas Alsos; Mina Saghafian; Erik Veitch; Taufik Akbar Sitompul; Felix Petermann; Eleftherios Papachristos,2025,CHI,https://doi.org/10.1145/3706598.3713318,https://dblp.org/db/conf/chi/chi2025.html#AlsosSVSPP25,ROBOT,1
Transforming Robot Programs Based on Social Context.,David Porfirio; Allison Saupp; Aws Albarghouthi; Bilge Mutlu,2020,CHI,https://doi.org/10.1145/3313831.3376355,https://dblp.org/db/conf/chi/chi2020.html#PorfirioSAM20,ROBOT,1
In Sync: Exploring Synchronization to Increase Trust Between Humans and Non-humanoid Robots.,Wieslaw Bartkowski; Andrzej Nowak; Filip Ignacy Czajkowski; Albrecht Schmidt 0001; Florian M,2023,CHI,https://doi.org/10.1145/3544548.3581193,https://dblp.org/db/conf/chi/chi2023.html#BartkowskiNC0023,ROBOT,2
ReMotion: Supporting Remote Collaboration in Open Space with Automatic Robotic Embodiment.,Mose Sakashita; Ruidong Zhang; Xiaoyi Li; Hyunju Kim; Michael Russo; Cheng Zhang 0022; Malte F. Jung; Fran,2023,CHI,https://doi.org/10.1145/3544548.3580699,https://dblp.org/db/conf/chi/chi2023.html#SakashitaZLKRZJ23,ROBOT,1
Care Workers Making Use of Robots: Results of a Three-Month Study on Human-Robot Interaction within a Care Home.,Felix Carros; Isabel Schwaninger; Adrian Preussner; Dave W. Randall 0001; Rainer Wieching; Geraldine Fitzpatrick; Volker Wulf,2022,CHI,https://doi.org/10.1145/3491102.3517435,https://dblp.org/db/conf/chi/chi2022.html#CarrosSP0WFW22,ROBOT,1
Multimodal and Mixed Control of Robotic Endoscopes.,Ignacio Avellino; Gilles Bailly; Mario Aric; Guillaume Morel; Geoffroy Canlorbe,2020,CHI,https://doi.org/10.1145/3313831.3376795,https://dblp.org/db/conf/chi/chi2020.html#AvellinoBAMC20,ROBOT,1
Roman: Making Everyday Objects Robotically Manipulable with 3D-Printable Add-on Mechanisms.,Jiahao Li 0002; Alexis Samoylov; Jeeeun Kim; Xiang 'Anthony' Chen,2022,CHI,https://doi.org/10.1145/3491102.3501818,https://dblp.org/db/conf/chi/chi2022.html#LiSKC22,ROBOT,1
Stargazer: An Interactive Camera Robot for Capturing How-To Videos Based on Subtle Instructor Cues.,Jiannan Li; Maur; Karthik Mahadevan; Bryan Wang; Paula Akemi Aoyaui; Nicole Yu; Angela Yang; Ravin Balakrishnan; Anthony Tang 0001; Tovi Grossman,2023,CHI,https://doi.org/10.1145/3544548.3580896,https://dblp.org/db/conf/chi/chi2023.html#LiSMWAYYB0G23,"ROBOT, VISUAL",2
Interactive Robotic Plastering: Augmented Interactive Design and Fabrication for On-site Robotic Plastering.,Daniela Mitterberger; Selen Ercan Jenny; Lauren Vasey; Ena Lloret-Fritschi; Petrus Aejmelaeus-Lindstr; Fabio Gramazio; Matthias Kohler,2022,CHI,https://doi.org/10.1145/3491102.3501842,https://dblp.org/db/conf/chi/chi2022.html#MitterbergerJVL22,ROBOT,1
Driving from a Distance: Challenges and Guidelines for Autonomous Vehicle Teleoperation Interfaces.,Felix Tener; Joel Lanir,2022,CHI,https://doi.org/10.1145/3491102.3501827,https://dblp.org/db/conf/chi/chi2022.html#TenerL22,ROBOT,1
The Intricacies of Social Robots: Secondary Analysis of Fictional Documentaries to Explore the Benefits and Challenges of Robots in Complex Social Settings.,Judith D; Ronda Ringfort-Felner; Marc Hassenzahl,2023,CHI,https://doi.org/10.1145/3544548.3581526,https://dblp.org/db/conf/chi/chi2023.html#DorrenbacherRH23,ROBOT,1
Embodied Geometric Reasoning with a Robot: The Impact of Robot Gestures on Student Reasoning about Geometrical Conjectures.,Joseph E. Michaelis; Daniela Di Canio,2022,CHI,https://doi.org/10.1145/3491102.3517556,https://dblp.org/db/conf/chi/chi2022.html#MichaelisC22,ROBOT,1
Assisting Manipulation and Grasping in Robot Teleoperation with Augmented Reality Visual Cues.,Stephanie Ar; Franziska R; Tim Dierks; Jens Gerken,2021,CHI,https://doi.org/10.1145/3411764.3445398,https://dblp.org/db/conf/chi/chi2021.html#ArboledaRDG21,"ROBOT, VISUAL",2
A Meta-Analysis of Human Personality and Robot Acceptance in Human-Robot Interaction.,Connor Esterwood; Kyle Essenmacher; Han Yang; Fanpan Zeng; Lionel Peter Robert,2021,CHI,https://doi.org/10.1145/3411764.3445542,https://dblp.org/db/conf/chi/chi2021.html#EsterwoodEYZR21,ROBOT,1
From Agent Autonomy to Casual Collaboration: A Design Investigation on Help-Seeking Urban Robots.,Xinyan Yu 0005; Marius Hoggenm; Martin Tomitsch,2024,CHI,https://doi.org/10.1145/3613904.3642389,https://dblp.org/db/conf/chi/chi2024.html#0005HT24,ROBOT,1
The Unboxing Experience: Exploration and Design of Initial Interactions Between Children and Social Robots.,Christine P. Lee; Bengisu Cagiltay; Bilge Mutlu,2022,CHI,https://doi.org/10.1145/3491102.3501955,https://dblp.org/db/conf/chi/chi2022.html#LeeCM22,ROBOT,1
Robot-Assisted Decision-Making: Unveiling the Role of Uncertainty Visualisation and Embodiment.,Sarah Sch; Saumya Pareek; Jorge Gon; Wafa Johal,2024,CHI,https://doi.org/10.1145/3613904.3642911,https://dblp.org/db/conf/chi/chi2024.html#SchombsPGJ24,"ROBOT, VISUAL",2
TactorBots: A Haptic Design Toolkit for Out-of-lab Exploration of Emotional Robotic Touch.,Ran Zhou 0003; Zachary Schwemler; Akshay Baweja; Harpreet Sareen; Casey Lee Hunt; Daniel Leithinger,2023,CHI,https://doi.org/10.1145/3544548.3580799,https://dblp.org/db/conf/chi/chi2023.html#0003SBSHL23,ROBOT,1
"""I am a Technology Creator"": Black Girls as Technosocial Change Agents in a Culturally-Responsive Robotics Camp.",Chun Li; Jaemarie Solyst; Safiyyah Scott; Gabriella Howse; Tara Nkrumah; Erin Walker; Amy Ogan; Angela E. B. Stewart,2025,CHI,https://doi.org/10.1145/3706598.3713242,https://dblp.org/db/conf/chi/chi2025.html#LiSSHNWOS25,ROBOT,2
User-Defined Co-Speech Gesture Design with Swarm Robots.,Minh Duc Dang; Samira Pulatova; Lawrence H. Kim,2025,CHI,https://doi.org/10.1145/3706598.3714147,https://dblp.org/db/conf/chi/chi2025.html#DangPK25,ROBOT,1
Children using Tabletop Telepresence Robots for Collaboration: A Longitudinal Case Study of Hybrid and Online Intergenerational Participatory Design.,Casey Lee Hunt; Kaiwen Sun; Zahra Dhuliawala; Fumi Tsukiyama; Allison Druin; Amanda Huynh; Daniel Leithinger; Jason Yip 0001,2025,CHI,https://doi.org/10.1145/3706598.3713746,https://dblp.org/db/conf/chi/chi2025.html#HuntSDTDHL025,ROBOT,2
"ThrowIO: Actuated TUIs that Facilitate ""Throwing and Catching"" Spatial Interaction with Overhanging Mobile Wheeled Robots.",Ting-Han Lin; Willa Yunqi Yang; Ken Nakagaki,2023,CHI,https://doi.org/10.1145/3544548.3581267,https://dblp.org/db/conf/chi/chi2023.html#LinYN23,ROBOT,1
How to Communicate Robot Motion Intent: A Scoping Review.,Max Pascher; Uwe Gruenefeld; Stefan Schneegass; Jens Gerken,2023,CHI,https://doi.org/10.1145/3544548.3580857,https://dblp.org/db/conf/chi/chi2023.html#PascherGSG23,ROBOT,1
Domestic Robots and the Dream of Automation: Understanding Human Interaction and Intervention.,Eike Schneiders; Anne Marie Kanstrup; Jesper Kjeldskov; Mikael B. Skov,2021,CHI,https://doi.org/10.1145/3411764.3445629,https://dblp.org/db/conf/chi/chi2021.html#SchneidersKKS21,ROBOT,2
"What Did My Car Say? Impact of Autonomous Vehicle Explanation Errors and Driving Context On Comfort, Reliance, Satisfaction, and Driving Confidence.",Robert A. Kaufman; Aaron Broukhim; David Kirsh; Nadir Weibel,2025,CHI,https://doi.org/10.1145/3706598.3713088,https://dblp.org/db/conf/chi/chi2025.html#KaufmanBKW25,ROBOT,1
A Robot Jumping the Queue: Expectations About Politeness and Power During Conflicts in Everyday Human-Robot Encounters.,Franziska Babel; Robin Welsch; Linda Miller; Philipp Hock; Sam Thellman; Tom Ziemke,2024,CHI,https://doi.org/10.1145/3613904.3642082,https://dblp.org/db/conf/chi/chi2024.html#BabelWMHTZ24,ROBOT,1
"I feel being there, they feel being together: Exploring How Telepresence Robots Facilitate Long-Distance Family Communication.",Jiyeon Seo; Hajin Lim; Bongwon Suh; Joonhwan Lee,2024,CHI,https://doi.org/10.1145/3613904.3642305,https://dblp.org/db/conf/chi/chi2024.html#SeoLSL24,ROBOT,2
"""Grip-that-there"": An Investigation of Explicit and Implicit Task Allocation Techniques for Human-Robot Collaboration.",Karthik Mahadevan; Maur; Anthony Tang 0001; Tovi Grossman,2021,CHI,https://doi.org/10.1145/3411764.3445355,https://dblp.org/db/conf/chi/chi2021.html#MahadevanS0G21,ROBOT,1
PinpointFly: An Egocentric Position-control Drone Interface using Mobile AR.,Linfeng Chen; Kazuki Takashima; Kazuyuki Fujita; Yoshifumi Kitamura,2021,CHI,https://doi.org/10.1145/3411764.3445110,https://dblp.org/db/conf/chi/chi2021.html#ChenTFK21,ROBOT,1
Does Care Lead to Bonds? Exploring the Relationship Between Human Caregiving for Robots and Human-Robot Bonding.,Jiaxin Xu; Chao Zhang 0071; Raymond H. Cuijpers; Wijnand A. IJsselsteijn,2025,CHI,https://doi.org/10.1145/3706598.3714271,https://dblp.org/db/conf/chi/chi2025.html#XuZCI25,ROBOT,1
"Acceptability, Acceptance and Adoption of Telepresence Robots in Museums: The Museum Professionals' Perspectives.",Harriet R. Cameron; Gisela Reyes-Cruz; Anna-Maria Piskopani; Pepita Barnard; Andriana Boudouraki; Praminda Caleb-Solly; Simon D. Castle-Green; Joel E. Fischer; Richard Hyde; Ayse K; Horia A. Maior,2025,CHI,https://doi.org/10.1145/3706598.3713533,https://dblp.org/db/conf/chi/chi2025.html#CameronRPBBCCFH25,ROBOT,2
CandyFly: Bringing fun to drone pilots with disabilities through adapted and adaptable interactions.,J; Anke M. Brock,2022,CHI,https://doi.org/10.1145/3491102.3517568,https://dblp.org/db/conf/chi/chi2022.html#GarciaB22,ROBOT,1
Vipo: Spatial-Visual Programming with Functions for Robot-IoT Workflows.,Gaoping Huang; Pawan S. Rao; Meng-Han Wu; Xun Qian; Shimon Y. Nof; Karthik Ramani; Alexander J. Quinn,2020,CHI,https://doi.org/10.1145/3313831.3376670,https://dblp.org/db/conf/chi/chi2020.html#HuangRWQNRQ20,"RISKY_KEYWORDS, ROBOT, VISUAL",3
Community Based Robot Design for Classrooms with Mixed Visual Abilities Children.,Isabel Neto; Hugo Nicolau; Ana Paiva 0001,2021,CHI,https://doi.org/10.1145/3411764.3445135,https://dblp.org/db/conf/chi/chi2021.html#NetoNP21,"ROBOT, VISUAL",2
The Trusted Listener: The Influence of Anthropomorphic Eye Design of Social Robots on User's Perception of Trustworthiness.,Xinyu Zhu; Xingguo Zhang; Zinan Chen; Zhanxun Dong; Zhenyu Gu 0001; Danni Chang,2022,CHI,https://doi.org/10.1145/3491102.3517670,https://dblp.org/db/conf/chi/chi2022.html#ZhuZCDGC22,ROBOT,1
What Matters in Professional Drone Pilots' Practice? An Interview Study to Understand the Complexity of Their Work and Inform Human-Drone Interaction Research.,Sara Ljungblad; Yemao Man; Mehmet Aydin Baytas; Mafalda Gamboa; Mohammad Obaid; Morten Fjeld,2021,CHI,https://doi.org/10.1145/3411764.3445737,https://dblp.org/db/conf/chi/chi2021.html#LjungbladMBGOF21,ROBOT,1
People Attribute Purpose to Autonomous Vehicles When Explaining Their Behavior: Insights from Cognitive Science for Explainable AI.,Balint Gyevnar; Stephanie Droop; Tadeg Quillien; Shay B. Cohen; Neil R. Bramley; Christopher G. Lucas; Stefano V. Albrecht,2025,CHI,https://doi.org/10.1145/3706598.3713509,https://dblp.org/db/conf/chi/chi2025.html#GyevnarDQCBLA25,ROBOT,1
The Adaptive Architectural Layout: How the Control of a Semi-Autonomous Mobile Robotic Partition was Shared to Mediate the Environmental Demands and Resources of an Open-Plan Office.,Binh Vinh Duc Nguyen 0001; Andrew Vande Moere,2024,CHI,https://doi.org/10.1145/3613904.3642465,https://dblp.org/db/conf/chi/chi2024.html#NguyenM24,ROBOT,2
"Promises, Promises: Understanding Claims Made in Social Robot Consumer Experiences.",Johanna Gunawan; Sarah Elizabeth Gillespie; David R. Choffnes; Woodrow Hartzog; Christo Wilson,2025,CHI,https://doi.org/10.1145/3706598.3713471,https://dblp.org/db/conf/chi/chi2025.html#GunawanGCHW25,ROBOT,1
Humorous Robotic Behavior as a New Approach to Mitigating Social Awkwardness.,Viva Sarah Press; Hadas Erel,2023,CHI,https://doi.org/10.1145/3544548.3580821,https://dblp.org/db/conf/chi/chi2023.html#PressE23,ROBOT,1
Challenges and Opportunities of Cooperative Robots as Cooking Appliances.,Carl Oechsner; Sven Mayer; Andreas Butz,2022,AutomationXP@CHI,https://ceur-ws.org/Vol-3154/paper14.pdf,https://dblp.org/db/conf/chi/axp2022.html#OechsnerMB22,ROBOT,1
PITAS: Sensing and Actuating Embedded Robotic Sheet for Physical Information Communication.,Tingyu Cheng; Jung Wook Park; Jiachen Li; Charles Ramey; Hongnan Lin; Gregory D. Abowd; Carolina Brum Medeiros; HyunJoo Oh 0001; Marcello Giordano,2022,CHI,https://doi.org/10.1145/3491102.3517532,https://dblp.org/db/conf/chi/chi2022.html#ChengPLRLAM0G22,ROBOT,1
Swarm Body: Embodied Swarm Robots.,Sosuke Ichihashi; So Kuroki; Mai Nishimura; Kazumi Kasaura; Takefumi Hiraki; Kazutoshi Tanaka; Shigeo Yoshida,2024,CHI,https://doi.org/10.1145/3613904.3642870,https://dblp.org/db/conf/chi/chi2024.html#IchihashiKNKHTY24,ROBOT,1
BirdViewAR: Surroundings-aware Remote Drone Piloting Using an Augmented Third-person Perspective.,Maakito Inoue; Kazuki Takashima; Kazuyuki Fujita; Yoshifumi Kitamura,2023,CHI,https://doi.org/10.1145/3544548.3580681,https://dblp.org/db/conf/chi/chi2023.html#InoueTFK23,ROBOT,1
ProxyDrone: Autonomous Drone Landing on the Human Body.,Jonas Auda; Martin Weigel 0001; Jessica R. Cauchard; Stefan Schneegass,2020,iHDI@CHI,https://ceur-ws.org/Vol-2617/paper3.pdf,https://dblp.org/db/conf/chi/ihdi2020.html#AudaWCS20,ROBOT,1
Object-Centric Camera Drone Control for Unconstrained Telepresence.,Jiannan Li; Ravin Balakrishnan; Tovi Grossman,2020,iHDI@CHI,https://ceur-ws.org/Vol-2617/paper11.pdf,https://dblp.org/db/conf/chi/ihdi2020.html#LiBG20,"ROBOT, VISUAL",2
Exploring Intended Functions of Indoor Flying Robots Interacting With Humans in Proximity.,Ziming Wang; Yiqian Wu; Shiwei Yang; Xiaowei Chen; Bj; Morten Fjeld,2024,CHI,https://doi.org/10.1145/3613904.3642791,https://dblp.org/db/conf/chi/chi2024.html#WangWYCRF24,ROBOT,1
"Co-design Accessible Public Robots: Insights from People with Mobility Disability, Robotic Practitioners and Their Collaborations.",Howard Ziyu Han; Franklin Mingzhe Li; Alesandra Baca Vazquez; Daragh Byrne; Nikolas Martelaro; Sarah E. Fox,2024,CHI,https://doi.org/10.1145/3613904.3642875,https://dblp.org/db/conf/chi/chi2024.html#HanLVBMF24,ROBOT,1
Firefighting with Drone Assistance: User Needs and Design Considerations for Thailand.,Chandhawat Boonyard; Christophe Jouffrais; Jessica R. Cauchard; Anke M. Brock,2025,CHI,https://doi.org/10.1145/3706598.3714172,https://dblp.org/db/conf/chi/chi2025.html#BoonyardJCB25,ROBOT,1
Robots for Inclusive Play: Co-designing an Educational Game With Visually Impaired and sighted Children.,Oussama Metatla; Sandra Bardot; Clare Cullen; Marcos Serrano; Christophe Jouffrais,2020,CHI,https://doi.org/10.1145/3313831.3376270,https://dblp.org/db/conf/chi/chi2020.html#MetatlaBCSJ20,"ROBOT, VISUAL",2
Understanding Entrainment in Human Groups: Optimising Human-Robot Collaboration from Lessons Learned during Human-Human Collaboration.,Eike Schneiders; Christopher K. Fourie; Stanley Celestin; Julie Shah; Malte F. Jung,2024,CHI,https://doi.org/10.1145/3613904.3642427,https://dblp.org/db/conf/chi/chi2024.html#SchneidersFCSJ24,ROBOT,1
"""Please Be Nice"": Robot Responses to User Bullying - Measuring Performance Across Aggression Levels.",Yiming Luo; Shihao Liu; Di Wu 0035; Hao Wang 0003; Yushan Pan,2024,CHI,https://doi.org/10.1145/3613904.3642290,https://dblp.org/db/conf/chi/chi2024.html#LuoLWWP24,ROBOT,1
Crossmodal Interactions in Human-Robot Communication: Exploring the Influences of Scent and Voice Congruence on User Perceptions of Social Robots.,Fangyuan Chang; Bingliang Chen; Xingguo Zhang; Lin Sheng; Dian Zhu; Jianan Zhao 0014; Zhenyu Gu 0001,2025,CHI,https://doi.org/10.1145/3706598.3713825,https://dblp.org/db/conf/chi/chi2025.html#ChangCZSZ0025,ROBOT,1
Situated Participatory Design: A Method for In Situ Design of Robotic Interaction with Older Adults.,Laura Stegner; Emmanuel Senft; Bilge Mutlu,2023,CHI,https://doi.org/10.1145/3544548.3580893,https://dblp.org/db/conf/chi/chi2023.html#StegnerSM23,ROBOT,1
